"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance"
"1508",458550,"Jeremy Hefner","1508","100.00","0.287","0.159","0.323","0.446","0.330","null","null","110","383","null","null","null","87.0","null","132","707","786","null","null","null","null","null","null","null","null","null"
"1500",518567,"Josh Collmenter","1500","100.00","0.264","0.170","0.310","0.434","0.319","null","null","92","348","null","null","null","84.9","null","148","703","783","null","null","null","null","null","null","null","null","null"
"1471",453301,"Cole De Vries","1471","100.00","0.252","0.186","0.262","0.438","0.315","null","null","88","349","null","null","null","85.8","null","120","682","781","null","null","null","null","null","null","null","null","null"
"1463",521230,"Liam Hendriks","1463","100.00","0.305","0.225","0.317","0.530","0.379","null","null","106","347","null","null","null","86.4","null","84","667","778","null","null","null","null","null","null","null","null","null"
"1460",469134,"Esmil Rogers","1460","100.00","0.269","0.139","0.344","0.408","0.329","null","null","83","309","null","null","null","92.7","null","154","663","775","null","null","null","null","null","null","null","null","null"
"1460",491646,"Jeanmar Gomez","1460","100.00","0.273","0.198","0.273","0.471","0.347","null","null","95","348","null","null","null","87.6","null","114","598","834","null","null","null","null","null","null","null","null","null"
"1459",461872,"Anthony Swarzak","1459","100.00","0.284","0.180","0.301","0.464","0.342","null","null","106","373","null","null","null","88.8","null","117","653","768","null","null","null","null","null","null","null","null","null"
"1444",502158,"Josh Roenicke","1444","100.00","0.259","0.149","0.283","0.409","0.328","null","null","85","328","null","null","null","88.9","null","135","656","770","null","null","null","null","null","null","null","null","null"
"1438",501957,"Chris Tillman","1438","100.00","0.207","0.169","0.222","0.376","0.278","null","null","66","319","null","null","null","88.1","null","134","650","784","null","null","null","null","null","null","null","null","null"
"1421",456167,"A.J. Griffin","1421","100.00","0.236","0.115","0.264","0.350","0.279","null","null","74","314","null","null","null","84.5","null","133","664","752","null","null","null","null","null","null","null","null","null"
"1419",469686,"Alfredo Aceves","1419","100.00","0.254","0.168","0.292","0.422","0.324","null","null","80","315","null","null","null","89.7","null","157","695","707","null","null","null","null","null","null","null","null","null"
"1411",519293,"Will Smith","1411","100.00","0.313","0.172","0.343","0.485","0.368","null","null","111","355","null","null","null","86.9","null","102","608","788","null","null","null","null","null","null","null","null","null"
"1405",446099,"John Axford","1405","100.00","0.229","0.158","0.309","0.387","0.319","null","null","61","266","null","null","null","92.8","null","159","610","785","null","null","null","null","null","null","null","null","null"
"1394",543184,"Christian Friedrich","1394","100.00","0.303","0.196","0.351","0.499","0.366","null","null","102","337","null","null","null","88.3","null","127","634","754","null","null","null","null","null","null","null","null","null"
"1388",572971,"Dallas Keuchel","1388","100.00","0.286","0.175","0.286","0.462","0.351","null","null","93","325","null","null","null","83.8","null","84","573","806","null","null","null","null","null","null","null","null","null"
"1386",489334,"Craig Stammen","1386","100.00","0.215","0.126","0.270","0.340","0.282","null","null","70","326","null","null","null","88.3","null","194","622","743","null","null","null","null","null","null","null","null","null"
"1362",502327,"Hector Santiago","1362","100.00","0.211","0.137","0.262","0.348","0.308","null","null","54","256","null","null","null","89.5","null","123","554","794","null","null","null","null","null","null","null","null","null"
"1353",346871,"Aaron Cook","1353","100.00","0.304","0.195","0.290","0.499","0.359","null","null","117","385","null","null","null","89.0","null","57","643","697","null","null","null","null","null","null","null","null","null"
"1349",493603,"Adam Ottavino","1349","100.00","0.253","0.133","0.318","0.387","0.317","null","null","76","300","null","null","null","89.9","null","169","616","699","null","null","null","null","null","null","null","null","null"
"1342",462985,"Franklin Morales","1342","100.00","0.224","0.154","0.262","0.378","0.304","null","null","64","286","null","null","null","89.1","null","156","604","720","null","null","null","null","null","null","null","null","null"
"1339",456043,"Jonathan Sanchez","1339","100.00","0.314","0.241","0.336","0.556","0.419","null","null","82","261","null","null","null","86.6","null","110","532","794","null","null","null","null","null","null","null","null","null"
"1335",465679,"Samuel Deduno","1335","100.00","0.241","0.150","0.267","0.392","0.341","null","null","69","286","null","null","null","87.4","null","106","528","797","null","null","null","null","null","null","null","null","null"
"1332",545404,"Brandon Beachy","1332","100.00","0.171","0.087","0.201","0.259","0.232","null","null","49","286","null","null","null","86.9","null","125","602","720","null","null","null","null","null","null","null","null","null"
"1323",453184,"Brad Lincoln","1323","100.00","0.241","0.193","0.286","0.434","0.311","null","null","80","332","null","null","null","90.3","null","125","608","700","null","null","null","null","null","null","null","null","null"
"1313",444371,"Jeff Karstens","1313","100.00","0.256","0.124","0.295","0.379","0.287","null","null","89","348","null","null","null","83.7","null","146","639","668","null","null","null","null","null","null","null","null","null"
"1305",475138,"Kyle Drabek","1305","100.00","0.250","0.198","0.269","0.448","0.356","null","null","67","268","null","null","null","90.6","null","121","516","780","null","null","null","null","null","null","null","null","null"
"1301",407842,"Jose Veras","1301","100.00","0.239","0.110","0.324","0.349","0.315","null","null","61","255","null","null","null","87.5","null","125","489","805","null","null","null","null","null","null","null","null","null"
"1291",516969,"Kelvin Herrera","1291","100.00","0.250","0.092","0.319","0.342","0.284","null","null","79","316","null","null","null","94.5","null","160","655","608","null","null","null","null","null","null","null","null","null"
"1290",461325,"Tyler Clippard","1290","100.00","0.204","0.134","0.264","0.338","0.274","null","null","55","269","null","null","null","88.0","null","154","628","652","null","null","null","null","null","null","null","null","null"
"1288",475115,"Tyson Ross","1288","100.00","0.327","0.136","0.365","0.463","0.381","null","null","96","294","null","null","null","90.8","null","94","560","701","null","null","null","null","null","null","null","null","null"
"1281",279571,"Matt Belisle","1281","100.00","0.282","0.115","0.345","0.396","0.316","null","null","91","323","null","null","null","87.5","null","128","638","611","null","null","null","null","null","null","null","null","null"
"1264",451775,"Fernando Rodriguez","1264","100.00","0.252","0.174","0.315","0.426","0.333","null","null","68","270","null","null","null","89.9","null","152","588","653","null","null","null","null","null","null","null","null","null"
"1263",346797,"Grant Balfour","1263","100.00","0.160","0.093","0.201","0.253","0.228","null","null","41","257","null","null","null","90.9","null","126","517","739","null","null","null","null","null","null","null","null","null"
"1237",458676,"Josh Lindblom","1237","100.00","0.232","0.190","0.267","0.422","0.330","null","null","61","263","null","null","null","88.9","null","143","573","652","null","null","null","null","null","null","null","null","null"
"1236",451584,"Wade Davis","1236","100.00","0.189","0.110","0.264","0.299","0.259","null","null","48","254","null","null","null","90.7","null","168","580","646","null","null","null","null","null","null","null","null","null"
"1229",525768,"Tim Collins","1229","100.00","0.216","0.165","0.303","0.380","0.304","null","null","55","255","null","null","null","86.5","null","164","516","682","null","null","null","null","null","null","null","null","null"
"1221",408061,"Francisco Rodriguez","1221","100.00","0.241","0.152","0.295","0.393","0.311","null","null","65","270","null","null","null","87.6","null","106","512","699","null","null","null","null","null","null","null","null","null"
"1220",452666,"Tom Wilhelmsen","1220","100.00","0.202","0.099","0.267","0.301","0.261","null","null","59","292","null","null","null","91.2","null","151","579","627","null","null","null","null","null","null","null","null","null"
"1209",276542,"Joaquin Benoit","1209","100.00","0.228","0.205","0.274","0.432","0.307","null","null","59","259","null","null","null","89.4","null","218","603","588","null","null","null","null","null","null","null","null","null"
"1206",502260,"Vinnie Pestano","1206","100.00","0.207","0.141","0.263","0.348","0.281","null","null","53","256","null","null","null","89.6","null","146","580","615","null","null","null","null","null","null","null","null","null"
"1206",425646,"Luis Ayala","1206","100.00","0.272","0.134","0.306","0.406","0.312","null","null","81","298","null","null","null","88.2","null","103","580","603","null","null","null","null","null","null","null","null","null"
"1203",547973,"Aroldis Chapman","1203","100.00","0.141","0.085","0.252","0.226","0.210","null","null","35","248","null","null","null","97.2","null","227","568","627","null","null","null","null","null","null","null","null","null"
"1199",457117,"Ernesto Frieri","1199","100.00","0.152","0.135","0.210","0.287","0.255","null","null","35","230","null","null","null","92.8","null","195","580","608","null","null","null","null","null","null","null","null","null"
"1192",572070,"Garrett Richards","1192","100.00","0.280","0.153","0.311","0.433","0.347","null","null","77","275","null","null","null","92.3","null","132","567","606","null","null","null","null","null","null","null","null","null"
"1188",425861,"Shawn Camp","1188","100.00","0.261","0.152","0.295","0.413","0.313","null","null","79","303","null","null","null","83.6","null","98","531","634","null","null","null","null","null","null","null","null","null"
"1185",425514,"Heath Bell","1185","100.00","0.282","0.141","0.346","0.423","0.340","null","null","70","248","null","null","null","90.6","null","101","539","629","null","null","null","null","null","null","null","null","null"
"1184",460701,"James Russell","1184","100.00","0.255","0.163","0.301","0.418","0.316","null","null","67","263","null","null","null","84.2","null","123","557","590","null","null","null","null","null","null","null","null","null"
"1179",450852,"Cristhian Martinez","1179","100.00","0.277","0.149","0.336","0.426","0.322","null","null","80","289","null","null","null","85.1","null","162","575","587","null","null","null","null","null","null","null","null","null"
"1169",542960,"Brad Brach","1169","100.00","0.207","0.162","0.247","0.369","0.299","null","null","50","241","null","null","null","89.2","null","138","517","618","null","null","null","null","null","null","null","null","null"
"1168",518858,"Nate Jones","1168","100.00","0.256","0.095","0.320","0.351","0.307","null","null","67","262","null","null","null","94.6","null","130","521","627","null","null","null","null","null","null","null","null","null"
"1166",543022,"Tyler Chatwood","1166","100.00","0.290","0.176","0.314","0.467","0.360","null","null","74","255","null","null","null","90.6","null","71","484","670","null","null","null","null","null","null","null","null","null"
"1162",434592,"Chris Resop","1162","100.00","0.276","0.116","0.304","0.392","0.313","null","null","81","293","null","null","null","89.9","null","99","584","547","null","null","null","null","null","null","null","null","null"
"1162",571521,"Rex Brothers","1162","100.00","0.251","0.135","0.349","0.386","0.324","null","null","63","251","null","null","null","92.9","null","179","533","601","null","null","null","null","null","null","null","null","null"
"1162",453172,"Jared Hughes","1162","100.00","0.226","0.160","0.251","0.385","0.297","null","null","65","288","null","null","null","91.8","null","137","572","558","null","null","null","null","null","null","null","null","null"
"1160",468504,"Jhoulys Chacin","1160","100.00","0.288","0.169","0.313","0.457","0.359","null","null","80","278","null","null","null","87.5","null","92","513","641","null","null","null","null","null","null","null","null","null"
"1156",452733,"Tom Gorzelanny","1156","100.00","0.242","0.156","0.287","0.398","0.314","null","null","65","269","null","null","null","87.9","null","135","542","604","null","null","null","null","null","null","null","null","null"
"1156",518813,"Greg Holland","1156","100.00","0.234","0.097","0.354","0.331","0.292","null","null","58","248","null","null","null","91.7","null","166","540","581","null","null","null","null","null","null","null","null","null"
"1155",430683,"Justin Germano","1155","100.00","0.303","0.134","0.346","0.437","0.346","null","null","86","284","null","null","null","80.7","null","107","503","627","null","null","null","null","null","null","null","null","null"
"1154",429985,"Chad Gaudin","1154","100.00","0.274","0.137","0.327","0.411","0.325","null","null","72","263","null","null","null","89.0","null","115","524","607","null","null","null","null","null","null","null","null","null"
"1148",449097,"Jonathan Papelbon","1148","100.00","0.216","0.127","0.302","0.344","0.274","null","null","56","259","null","null","null","92.0","null","166","582","556","null","null","null","null","null","null","null","null","null"
"1142",447755,"Steve Delabar","1142","100.00","0.193","0.210","0.250","0.403","0.296","null","null","46","238","null","null","null","92.1","null","202","572","557","null","null","null","null","null","null","null","null","null"
"1141",488751,"Alex Burnett","1141","100.00","0.257","0.083","0.282","0.341","0.299","null","null","71","276","null","null","null","88.9","null","84","552","562","null","null","null","null","null","null","null","null","null"
"1139",407878,"Jose Valverde","1139","100.00","0.229","0.112","0.267","0.341","0.288","null","null","59","258","null","null","null","92.0","null","90","513","602","null","null","null","null","null","null","null","null","null"
"1137",475857,"Ryan Cook","1137","100.00","0.166","0.095","0.224","0.261","0.236","null","null","42","253","null","null","null","92.3","null","141","523","596","null","null","null","null","null","null","null","null","null"
"1131",120485,"Andy Pettitte","1131","100.00","0.232","0.114","0.281","0.346","0.280","null","null","65","280","null","null","null","84.2","null","119","505","622","null","null","null","null","null","null","null","null","null"
"1125",458730,"Bobby Parnell","1125","100.00","0.249","0.096","0.308","0.345","0.285","null","null","65","261","null","null","null","92.8","null","123","517","599","null","null","null","null","null","null","null","null","null"
"1125",435400,"Jason Motte","1125","100.00","0.191","0.140","0.245","0.331","0.253","null","null","49","257","null","null","null","95.7","null","165","589","527","null","null","null","null","null","null","null","null","null"
"1116",124604,"Jamey Wright","1116","100.00","0.270","0.056","0.329","0.326","0.308","null","null","72","267","null","null","null","87.7","null","110","491","592","null","null","null","null","null","null","null","null","null"
"1114",115817,"Livan Hernandez","1114","100.00","0.317","0.219","0.337","0.536","0.372","null","null","84","265","null","null","null","79.7","null","87","458","635","null","null","null","null","null","null","null","null","null"
"1110",461791,"Carlos Marmol","1110","100.00","0.200","0.110","0.290","0.310","0.311","null","null","40","200","null","null","null","90.1","null","106","391","712","null","null","null","null","null","null","null","null","null"
"1108",434181,"Brandon League","1108","100.00","0.246","0.049","0.306","0.295","0.289","null","null","65","264","null","null","null","92.5","null","126","495","586","null","null","null","null","null","null","null","null","null"
"1107",400089,"Rafael Soriano","1107","100.00","0.217","0.134","0.274","0.352","0.284","null","null","55","253","null","null","null","88.8","null","134","492","603","null","null","null","null","null","null","null","null","null"
"1105",407845,"Fernando Rodney","1105","100.00","0.167","0.031","0.225","0.198","0.192","null","null","43","258","null","null","null","91.5","null","152","488","608","null","null","null","null","null","null","null","null","null"
"1105",467008,"Pedro Strop","1105","100.00","0.217","0.067","0.276","0.283","0.287","null","null","52","240","null","null","null","93.3","null","122","492","597","null","null","null","null","null","null","null","null","null"
"1102",518553,"Steve Cishek","1102","100.00","0.230","0.106","0.307","0.336","0.298","null","null","54","235","null","null","null","88.8","null","116","486","579","null","null","null","null","null","null","null","null","null"
"1101",502381,"Luke Gregerson","1101","100.00","0.215","0.117","0.269","0.332","0.270","null","null","57","265","null","null","null","85.1","null","176","519","553","null","null","null","null","null","null","null","null","null"
"1090",461766,"Jose Arredondo","1090","100.00","0.225","0.153","0.274","0.378","0.311","null","null","50","222","null","null","null","87.0","null","159","472","605","null","null","null","null","null","null","null","null","null"
"1086",501925,"Joe Smith","1086","100.00","0.213","0.092","0.254","0.305","0.269","null","null","53","249","null","null","null","87.1","null","102","471","590","null","null","null","null","null","null","null","null","null"
"1083",446372,"Corey Kluber","1083","100.00","0.295","0.190","0.344","0.484","0.361","null","null","76","258","null","null","null","89.4","null","127","496","581","null","null","null","null","null","null","null","null","null"
"1083",456696,"David Hernandez","1083","100.00","0.190","0.091","0.291","0.282","0.248","null","null","48","252","null","null","null","90.5","null","165","536","540","null","null","null","null","null","null","null","null","null"
"1082",407908,"Joel Peralta","1082","100.00","0.200","0.176","0.261","0.376","0.273","null","null","49","245","null","null","null","85.2","null","149","508","561","null","null","null","null","null","null","null","null","null"
"1079",430673,"Ramon E Ramirez","1079","100.00","0.247","0.111","0.297","0.357","0.310","null","null","58","235","null","null","null","89.0","null","138","487","570","null","null","null","null","null","null","null","null","null"
"1078",453281,"Wade LeBlanc","1078","100.00","0.275","0.128","0.306","0.403","0.316","null","null","71","258","null","null","null","83.3","null","91","484","582","null","null","null","null","null","null","null","null","null"
"1077",459939,"Mitchell Boggs","1077","100.00","0.211","0.079","0.252","0.291","0.257","null","null","56","265","null","null","null","93.6","null","101","489","570","null","null","null","null","null","null","null","null","null"
"1076",434180,"Kameron Loe","1076","100.00","0.284","0.164","0.327","0.447","0.338","null","null","78","275","null","null","null","87.2","null","116","500","556","null","null","null","null","null","null","null","null","null"
"1075",430613,"Ronald Belisario","1075","100.00","0.187","0.091","0.244","0.278","0.257","null","null","47","252","null","null","null","93.7","null","123","472","583","null","null","null","null","null","null","null","null","null"
"1073",150274,"Joe Nathan","1073","100.00","0.231","0.126","0.308","0.357","0.276","null","null","55","238","null","null","null","91.2","null","144","513","552","null","null","null","null","null","null","null","null","null"
"1070",543726,"Robbie Ross Jr.","1070","100.00","0.232","0.089","0.275","0.321","0.281","null","null","55","237","null","null","null","91.0","null","89","490","563","null","null","null","null","null","null","null","null","null"
"1069",502154,"Zach Britton","1069","100.00","0.260","0.145","0.311","0.404","0.337","null","null","61","235","null","null","null","89.4","null","107","427","624","null","null","null","null","null","null","null","null","null"
"1067",444520,"Craig Breslow","1067","100.00","0.225","0.126","0.280","0.351","0.284","null","null","52","231","null","null","null","87.7","null","132","495","558","null","null","null","null","null","null","null","null","null"
"1059",450282,"Glen Perkins","1059","100.00","0.222","0.136","0.283","0.358","0.275","null","null","57","257","null","null","null","91.3","null","151","545","496","null","null","null","null","null","null","null","null","null"
"1052",445276,"Kenley Jansen","1052","100.00","0.146","0.128","0.221","0.274","0.229","null","null","33","226","null","null","null","91.8","null","157","477","563","null","null","null","null","null","null","null","null","null"
"1046",448159,"Manny Parra","1046","100.00","0.265","0.107","0.345","0.372","0.334","null","null","62","234","null","null","null","88.2","null","104","446","589","null","null","null","null","null","null","null","null","null"
"1045",453268,"Daniel Bard","1045","100.00","0.271","0.176","0.288","0.448","0.375","null","null","60","221","null","null","null","89.5","null","90","404","626","null","null","null","null","null","null","null","null","null"
"1044",468396,"Alexi Ogando","1044","100.00","0.203","0.154","0.237","0.357","0.269","null","null","49","241","null","null","null","93.0","null","148","515","523","null","null","null","null","null","null","null","null","null"
"1042",477569,"Fernando Salas","1042","100.00","0.251","0.135","0.323","0.386","0.315","null","null","56","223","null","null","null","88.1","null","138","506","510","null","null","null","null","null","null","null","null","null"
"1040",501870,"Everett Teaford","1040","100.00","0.285","0.184","0.294","0.469","0.355","null","null","68","239","null","null","null","86.7","null","84","463","571","null","null","null","null","null","null","null","null","null"
"1023",504379,"Juan Nicasio","1023","100.00","0.313","0.174","0.382","0.487","0.371","null","null","72","230","null","null","null","90.6","null","82","411","598","null","null","null","null","null","null","null","null","null"
"1022",462382,"Jim Johnson","1022","100.00","0.220","0.064","0.252","0.284","0.252","null","null","55","250","null","null","null","92.3","null","75","426","589","null","null","null","null","null","null","null","null","null"
"1021",460283,"Jerry Blevins","1021","100.00","0.201","0.143","0.230","0.344","0.280","null","null","45","224","null","null","null","85.1","null","116","450","544","null","null","null","null","null","null","null","null","null"
"1021",446399,"Brett Cecil","1021","100.00","0.294","0.202","0.330","0.496","0.365","null","null","70","238","null","null","null","85.3","null","99","445","567","null","null","null","null","null","null","null","null","null"
"1020",407819,"Matt Thornton","1020","100.00","0.257","0.114","0.314","0.371","0.303","null","null","63","245","null","null","null","92.4","null","94","470","528","null","null","null","null","null","null","null","null","null"
"1019",502208,"P.J. Walters","1019","100.00","0.291","0.189","0.309","0.480","0.362","null","null","71","244","null","null","null","84.4","null","69","415","593","null","null","null","null","null","null","null","null","null"
"1019",444436,"Ryan Webb","1019","100.00","0.295","0.098","0.350","0.393","0.334","null","null","72","244","null","null","null","90.5","null","76","446","530","null","null","null","null","null","null","null","null","null"
"1012",458919,"Ryan Mattheus","1012","100.00","0.241","0.169","0.255","0.409","0.309","null","null","57","237","null","null","null","91.9","null","84","467","523","null","null","null","null","null","null","null","null","null"
"1012",430629,"Joel Hanrahan","1012","100.00","0.187","0.154","0.230","0.341","0.291","null","null","40","214","null","null","null","94.4","null","139","474","536","null","null","null","null","null","null","null","null","null"
"1009",430580,"Alfredo Simon","1009","100.00","0.275","0.123","0.341","0.398","0.328","null","null","65","236","null","null","null","89.4","null","97","461","531","null","null","null","null","null","null","null","null","null"
"1007",445156,"Sean Marshall","1007","100.00","0.232","0.076","0.325","0.308","0.271","null","null","55","237","null","null","null","84.3","null","132","465","525","null","null","null","null","null","null","null","null","null"
"1007",503285,"Darren O'Day","1007","100.00","0.202","0.157","0.256","0.360","0.265","null","null","49","242","null","null","null","82.2","null","119","482","510","null","null","null","null","null","null","null","null","null"
"1004",346793,"Jeremy Affeldt","1004","100.00","0.241","0.084","0.313","0.325","0.287","null","null","57","237","null","null","null","86.9","null","88","414","578","null","null","null","null","null","null","null","null","null"
"1001",400061,"Roy Oswalt","1001","100.00","0.320","0.227","0.384","0.547","0.383","null","null","79","247","null","null","null","86.1","null","114","501","494","null","null","null","null","null","null","null","null","null"
"1001",433586,"Santiago Casilla","1001","100.00","0.224","0.139","0.257","0.363","0.289","null","null","55","245","null","null","null","91.4","null","106","467","519","null","null","null","null","null","null","null","null","null"
"998",276351,"Jason Grilli","998","100.00","0.207","0.143","0.314","0.350","0.281","null","null","45","217","null","null","null","90.8","null","159","511","462","null","null","null","null","null","null","null","null","null"
"996",239795,"Chad Durbin","996","100.00","0.231","0.164","0.254","0.396","0.311","null","null","52","225","null","null","null","88.0","null","79","408","570","null","null","null","null","null","null","null","null","null"
"987",571800,"Drew Hutchison","987","100.00","0.257","0.174","0.293","0.430","0.329","null","null","59","230","null","null","null","90.2","null","88","401","574","null","null","null","null","null","null","null","null","null"
"986",408206,"Brett Myers","986","100.00","0.261","0.153","0.281","0.414","0.312","null","null","65","249","null","null","null","86.5","null","85","437","535","null","null","null","null","null","null","null","null","null"
"980",462480,"Rhiner Cruz","980","100.00","0.297","0.192","0.341","0.489","0.377","null","null","65","219","null","null","null","91.3","null","114","441","537","null","null","null","null","null","null","null","null","null"
"979",407193,"Brandon Lyon","979","100.00","0.240","0.112","0.307","0.352","0.294","null","null","56","233","null","null","null","86.7","null","112","459","501","null","null","null","null","null","null","null","null","null"
"978",519186,"Matt Reynolds","978","100.00","0.291","0.224","0.329","0.516","0.355","null","null","65","223","null","null","null","85.0","null","108","440","517","null","null","null","null","null","null","null","null","null"
"978",518774,"Matt Harvey","978","100.00","0.200","0.138","0.268","0.338","0.280","null","null","42","210","null","null","null","92.2","null","128","475","494","null","null","null","null","null","null","null","null","null"
"974",502085,"David Robertson","974","100.00","0.229","0.119","0.331","0.348","0.284","null","null","52","227","null","null","null","90.7","null","105","414","555","null","null","null","null","null","null","null","null","null"
"972",453198,"Chris Perez","972","100.00","0.222","0.154","0.270","0.376","0.285","null","null","49","221","null","null","null","91.4","null","98","438","525","null","null","null","null","null","null","null","null","null"
"970",110683,"Miguel Batista","970","100.00","0.283","0.146","0.315","0.429","0.356","null","null","58","205","null","null","null","89.2","null","74","394","566","null","null","null","null","null","null","null","null","null"
"970",467726,"Jose Mijares","970","100.00","0.238","0.119","0.307","0.357","0.295","null","null","50","210","null","null","null","88.3","null","90","426","524","null","null","null","null","null","null","null","null","null"
"965",543070,"Aaron Crow","965","100.00","0.231","0.073","0.299","0.303","0.273","null","null","54","234","null","null","null","90.8","null","133","433","525","null","null","null","null","null","null","null","null","null"
"962",458924,"Jonny Venters","962","100.00","0.270","0.106","0.364","0.376","0.331","null","null","61","226","null","null","null","91.8","null","147","449","491","null","null","null","null","null","null","null","null","null"
"955",448609,"Tony Sipp","955","100.00","0.228","0.204","0.259","0.432","0.319","null","null","47","206","null","null","null","87.4","null","101","425","523","null","null","null","null","null","null","null","null","null"
"954",445612,"Dale Thayer","954","100.00","0.248","0.093","0.293","0.341","0.272","null","null","53","214","null","null","null","91.0","null","101","457","482","null","null","null","null","null","null","null","null","null"
"953",457429,"Boone Logan","953","100.00","0.234","0.156","0.313","0.390","0.317","null","null","48","205","null","null","null","87.5","null","152","429","496","null","null","null","null","null","null","null","null","null"
"950",488786,"Louis Coleman","950","100.00","0.219","0.225","0.277","0.444","0.327","null","null","41","187","null","null","null","86.4","null","130","435","500","null","null","null","null","null","null","null","null","null"
"950",459967,"Sam LeCure","950","100.00","0.221","0.106","0.297","0.327","0.279","null","null","46","208","null","null","null","85.2","null","89","399","539","null","null","null","null","null","null","null","null","null"
"949",430634,"Sean Burnett","949","100.00","0.266","0.104","0.337","0.369","0.299","null","null","59","222","null","null","null","88.0","null","110","443","490","null","null","null","null","null","null","null","null","null"
"948",455374,"Antonio Bastardo","948","100.00","0.207","0.150","0.308","0.358","0.295","null","null","40","193","null","null","null","89.1","null","137","444","484","null","null","null","null","null","null","null","null","null"
"948",518420,"Dylan Axelrod","948","100.00","0.275","0.181","0.304","0.456","0.352","null","null","56","204","null","null","null","84.4","null","100","402","536","null","null","null","null","null","null","null","null","null"
"948",445163,"Casey Janssen","948","100.00","0.195","0.128","0.242","0.323","0.248","null","null","44","226","null","null","null","89.1","null","100","427","509","null","null","null","null","null","null","null","null","null"
"947",543766,"Bryan Shaw","947","100.00","0.273","0.127","0.316","0.400","0.326","null","null","60","220","null","null","null","90.9","null","88","452","480","null","null","null","null","null","null","null","null","null"
"943",500903,"Brayan Villarreal","943","100.00","0.201","0.095","0.278","0.296","0.270","null","null","38","189","null","null","null","95.6","null","124","446","482","null","null","null","null","null","null","null","null","null"
"939",454537,"Jared Burton","939","100.00","0.186","0.109","0.222","0.294","0.246","null","null","41","221","null","null","null","90.1","null","136","494","432","null","null","null","null","null","null","null","null","null"
"937",455009,"Jonathan Broxton","937","100.00","0.260","0.093","0.320","0.353","0.300","null","null","56","215","null","null","null","92.7","null","90","431","499","null","null","null","null","null","null","null","null","null"
"936",518886,"Craig Kimbrel","936","100.00","0.126","0.047","0.250","0.172","0.169","null","null","27","215","null","null","null","93.8","null","195","470","461","null","null","null","null","null","null","null","null","null"
"932",457435,"Phil Coke","932","100.00","0.324","0.155","0.400","0.479","0.365","null","null","71","219","null","null","null","87.5","null","122","461","446","null","null","null","null","null","null","null","null","null"
"931",446641,"Wilton Lopez","931","100.00","0.250","0.098","0.303","0.348","0.271","null","null","61","244","null","null","null","91.0","null","103","491","424","null","null","null","null","null","null","null","null","null"
"930",446899,"Brad Ziegler","930","100.00","0.228","0.059","0.267","0.287","0.262","null","null","54","237","null","null","null","84.8","null","96","449","466","null","null","null","null","null","null","null","null","null"
"929",400010,"Jon Rauch","929","100.00","0.209","0.158","0.224","0.367","0.265","null","null","45","215","null","null","null","87.6","null","83","423","494","null","null","null","null","null","null","null","null","null"
"925",446185,"Logan Ondrusek","925","100.00","0.246","0.155","0.267","0.401","0.335","null","null","51","207","null","null","null","89.2","null","97","420","482","null","null","null","null","null","null","null","null","null"
"921",592665,"Addison Reed","921","100.00","0.266","0.164","0.323","0.430","0.327","null","null","57","214","null","null","null","92.4","null","94","446","458","null","null","null","null","null","null","null","null","null"
"920",459429,"Jake McGee","920","100.00","0.168","0.071","0.244","0.239","0.204","null","null","33","197","null","null","null","94.9","null","131","495","411","null","null","null","null","null","null","null","null","null"
"919",119469,"Jamie Moyer","919","100.00","0.328","0.218","0.350","0.546","0.392","null","null","75","229","null","null","null","75.5","null","83","394","504","null","null","null","null","null","null","null","null","null"
"918",488674,"Burke Badenhop","918","100.00","0.259","0.136","0.286","0.395","0.296","null","null","63","243","null","null","null","87.7","null","45","369","524","null","null","null","null","null","null","null","null","null"
"917",429783,"Rafael Betancourt","917","100.00","0.241","0.136","0.296","0.377","0.283","null","null","53","220","null","null","null","89.1","null","120","463","437","null","null","null","null","null","null","null","null","null"
"915",134321,"Carl Pavano","915","100.00","0.313","0.195","0.330","0.508","0.362","null","null","80","256","null","null","null","84.5","null","66","440","457","null","null","null","null","null","null","null","null","null"
"915",136734,"Octavio Dotel","915","100.00","0.230","0.115","0.305","0.346","0.271","null","null","50","217","null","null","null","90.5","null","123","486","407","null","null","null","null","null","null","null","null","null"
"911",446861,"Guillermo Moscoso","911","100.00","0.321","0.182","0.381","0.502","0.381","null","null","67","209","null","null","null","87.5","null","87","413","493","null","null","null","null","null","null","null","null","null"
"905",456027,"Ross Ohlendorf","905","100.00","0.304","0.201","0.348","0.505","0.378","null","null","62","204","null","null","null","87.2","null","86","410","485","null","null","null","null","null","null","null","null","null"
"898",448614,"Carlos Torres","898","100.00","0.257","0.115","0.311","0.372","0.316","null","null","49","191","null","null","null","88.4","null","75","387","496","null","null","null","null","null","null","null","null","null"
"898",445197,"Mike Dunn","898","100.00","0.283","0.145","0.362","0.428","0.352","null","null","49","173","null","null","null","90.5","null","80","409","451","null","null","null","null","null","null","null","null","null"
