"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance"
"1514",469134,"Esmil Rogers","1514","100.00","0.320","0.192","0.356","0.512","0.396","null","null","110","344","null","null","null","90.3","null","117","685","792","null","null","null","null","null","null","null","null","null"
"1513",488787,"Casey Coleman","1513","100.00","0.300","0.176","0.358","0.476","0.373","null","null","102","340","null","null","null","85.7","null","131","604","888","null","null","null","null","null","null","null","null","null"
"1484",518703,"Charlie Furbush","1484","100.00","0.294","0.197","0.323","0.491","0.366","null","null","97","330","null","null","null","85.9","null","132","627","837","null","null","null","null","null","null","null","null","null"
"1483",425848,"Rich Harden","1483","100.00","0.267","0.221","0.317","0.488","0.351","null","null","87","326","null","null","null","89.2","null","203","676","801","null","null","null","null","null","null","null","null","null"
"1478",518444,"Blake Beavan","1478","100.00","0.278","0.181","0.281","0.459","0.328","null","null","106","381","null","null","null","87.2","null","104","714","751","null","null","null","null","null","null","null","null","null"
"1476",346871,"Aaron Cook","1476","100.00","0.326","0.164","0.346","0.490","0.378","null","null","127","390","null","null","null","86.0","null","90","651","794","null","null","null","null","null","null","null","null","null"
"1473",475138,"Kyle Drabek","1473","100.00","0.289","0.173","0.314","0.462","0.373","null","null","87","301","null","null","null","91.8","null","129","577","888","null","null","null","null","null","null","null","null","null"
"1460",461791,"Carlos Marmol","1460","100.00","0.205","0.095","0.302","0.299","0.298","null","null","54","264","null","null","null","87.0","null","175","568","874","null","null","null","null","null","null","null","null","null"
"1459",444553,"Aneury Rodriguez","1459","100.00","0.252","0.201","0.275","0.453","0.331","null","null","83","329","null","null","null","88.1","null","149","678","761","null","null","null","null","null","null","null","null","null"
"1377",501985,"Mike Minor","1377","100.00","0.285","0.153","0.354","0.439","0.341","null","null","93","326","null","null","null","88.6","null","123","600","754","null","null","null","null","null","null","null","null","null"
"1357",461325,"Tyler Clippard","1357","100.00","0.162","0.145","0.201","0.307","0.234","null","null","48","296","null","null","null","88.5","null","234","679","662","null","null","null","null","null","null","null","null","null"
"1354",453329,"Clay Buchholz","1354","100.00","0.241","0.156","0.265","0.397","0.309","null","null","76","315","null","null","null","88.7","null","124","595","749","null","null","null","null","null","null","null","null","null"
"1351",474463,"Brett Anderson","1351","100.00","0.270","0.116","0.311","0.386","0.318","null","null","86","319","null","null","null","85.5","null","95","564","768","null","null","null","null","null","null","null","null","null"
"1323",453281,"Wade LeBlanc","1323","100.00","0.276","0.145","0.309","0.421","0.329","null","null","84","304","null","null","null","83.3","null","95","583","728","null","null","null","null","null","null","null","null","null"
"1323",458924,"Jonny Venters","1323","100.00","0.176","0.043","0.250","0.219","0.241","null","null","53","301","null","null","null","93.5","null","230","614","674","null","null","null","null","null","null","null","null","null"
"1320",150407,"Guillermo Mota","1320","100.00","0.240","0.149","0.289","0.389","0.307","null","null","71","296","null","null","null","90.1","null","162","578","721","null","null","null","null","null","null","null","null","null"
"1319",445216,"Daniel McCutchen","1319","100.00","0.272","0.125","0.297","0.397","0.326","null","null","87","320","null","null","null","88.1","null","100","595","689","null","null","null","null","null","null","null","null","null"
"1314",518886,"Craig Kimbrel","1314","100.00","0.178","0.056","0.317","0.233","0.234","null","null","48","270","null","null","null","94.0","null","221","566","734","null","null","null","null","null","null","null","null","null"
"1300",499856,"Chris Jakubauskas","1300","100.00","0.315","0.190","0.347","0.505","0.380","null","null","93","295","null","null","null","86.8","null","81","563","722","null","null","null","null","null","null","null","null","null"
"1299",488984,"Tommy Hunter","1299","100.00","0.291","0.166","0.304","0.456","0.337","null","null","100","344","null","null","null","88.8","null","86","654","632","null","null","null","null","null","null","null","null","null"
"1292",461833,"Phil Hughes","1292","100.00","0.283","0.168","0.307","0.451","0.345","null","null","84","297","null","null","null","87.1","null","88","605","670","null","null","null","null","null","null","null","null","null"
"1272",446209,"Jesse Litsch","1272","100.00","0.245","0.181","0.284","0.426","0.322","null","null","69","282","null","null","null","86.7","null","125","534","723","null","null","null","null","null","null","null","null","null"
"1271",434592,"Chris Resop","1271","100.00","0.269","0.144","0.344","0.413","0.333","null","null","73","271","null","null","null","90.4","null","120","605","620","null","null","null","null","null","null","null","null","null"
"1262",462382,"Jim Johnson","1262","100.00","0.238","0.104","0.273","0.342","0.275","null","null","80","336","null","null","null","92.8","null","124","594","648","null","null","null","null","null","null","null","null","null"
"1245",525768,"Tim Collins","1245","100.00","0.216","0.116","0.266","0.332","0.311","null","null","52","241","null","null","null","87.4","null","125","495","738","null","null","null","null","null","null","null","null","null"
"1240",446099,"John Axford","1240","100.00","0.212","0.068","0.291","0.281","0.254","null","null","59","278","null","null","null","92.1","null","135","524","707","null","null","null","null","null","null","null","null","null"
"1236",469159,"Henry Alberto Rodriguez","1236","100.00","0.220","0.033","0.301","0.252","0.286","null","null","54","246","null","null","null","94.7","null","171","527","696","null","null","null","null","null","null","null","null","null"
"1235",425883,"Dontrelle Willis","1235","100.00","0.271","0.118","0.316","0.389","0.328","null","null","78","288","null","null","null","84.4","null","114","573","644","null","null","null","null","null","null","null","null","null"
"1230",407842,"Jose Veras","1230","100.00","0.206","0.126","0.267","0.332","0.285","null","null","54","262","null","null","null","87.2","null","116","487","717","null","null","null","null","null","null","null","null","null"
"1230",453192,"Andrew Miller","1230","100.00","0.302","0.157","0.342","0.459","0.369","null","null","77","255","null","null","null","88.3","null","101","532","690","null","null","null","null","null","null","null","null","null"
"1224",239795,"Chad Durbin","1224","100.00","0.306","0.203","0.341","0.509","0.372","null","null","86","281","null","null","null","87.4","null","113","561","643","null","null","null","null","null","null","null","null","null"
"1214",435043,"Zach Duke","1214","100.00","0.324","0.135","0.343","0.458","0.355","null","null","101","312","null","null","null","84.2","null","86","571","638","null","null","null","null","null","null","null","null","null"
"1212",502085,"David Robertson","1212","100.00","0.170","0.055","0.291","0.226","0.242","null","null","40","235","null","null","null","90.6","null","140","499","691","null","null","null","null","null","null","null","null","null"
"1211",407878,"Jose Valverde","1211","100.00","0.198","0.084","0.250","0.282","0.268","null","null","52","262","null","null","null","92.5","null","139","552","636","null","null","null","null","null","null","null","null","null"
"1203",459967,"Sam LeCure","1203","100.00","0.205","0.169","0.241","0.374","0.279","null","null","57","278","null","null","null","86.4","null","112","511","667","null","null","null","null","null","null","null","null","null"
"1201",502028,"Blake Wood","1201","100.00","0.254","0.123","0.311","0.377","0.315","null","null","66","260","null","null","null","92.9","null","123","532","638","null","null","null","null","null","null","null","null","null"
"1192",456696,"David Hernandez","1192","100.00","0.193","0.087","0.257","0.280","0.256","null","null","49","254","null","null","null","91.6","null","142","570","610","null","null","null","null","null","null","null","null","null"
"1190",276514,"Kevin Gregg","1190","100.00","0.254","0.149","0.302","0.404","0.341","null","null","58","228","null","null","null","88.4","null","89","457","714","null","null","null","null","null","null","null","null","null"
"1188",445156,"Sean Marshall","1188","100.00","0.234","0.050","0.322","0.284","0.253","null","null","66","282","null","null","null","84.1","null","146","531","626","null","null","null","null","null","null","null","null","null"
"1183",279571,"Matt Belisle","1183","100.00","0.276","0.125","0.333","0.401","0.314","null","null","77","279","null","null","null","89.5","null","113","601","561","null","null","null","null","null","null","null","null","null"
"1179",434678,"Kyle Davies","1179","100.00","0.332","0.186","0.381","0.518","0.389","null","null","84","253","null","null","null","88.0","null","113","480","683","null","null","null","null","null","null","null","null","null"
"1176",458006,"Matt Albers","1176","100.00","0.251","0.138","0.316","0.389","0.324","null","null","62","247","null","null","null","91.9","null","85","456","695","null","null","null","null","null","null","null","null","null"
"1175",477569,"Fernando Salas","1175","100.00","0.186","0.130","0.230","0.316","0.250","null","null","50","269","null","null","null","88.4","null","139","537","621","null","null","null","null","null","null","null","null","null"
"1172",408061,"Francisco Rodriguez","1172","100.00","0.243","0.109","0.325","0.351","0.295","null","null","67","276","null","null","null","86.4","null","149","531","624","null","null","null","null","null","null","null","null","null"
"1167",501957,"Chris Tillman","1167","100.00","0.301","0.141","0.350","0.441","0.357","null","null","77","256","null","null","null","85.7","null","82","515","642","null","null","null","null","null","null","null","null","null"
"1160",504379,"Juan Nicasio","1160","100.00","0.262","0.165","0.305","0.427","0.319","null","null","73","279","null","null","null","91.8","null","114","519","626","null","null","null","null","null","null","null","null","null"
"1146",430884,"Jesse Crain","1146","100.00","0.215","0.137","0.270","0.352","0.292","null","null","50","233","null","null","null","89.0","null","164","523","601","null","null","null","null","null","null","null","null","null"
"1144",447714,"Eric O'Flaherty","1144","100.00","0.221","0.067","0.285","0.288","0.253","null","null","59","267","null","null","null","89.7","null","132","543","563","null","null","null","null","null","null","null","null","null"
"1135",445197,"Mike Dunn","1135","100.00","0.224","0.180","0.275","0.404","0.314","null","null","51","228","null","null","null","92.6","null","147","541","583","null","null","null","null","null","null","null","null","null"
"1135",457117,"Ernesto Frieri","1135","100.00","0.221","0.130","0.314","0.351","0.314","null","null","51","231","null","null","null","88.7","null","135","511","588","null","null","null","null","null","null","null","null","null"
"1132",434665,"Nick Masset","1132","100.00","0.273","0.108","0.335","0.381","0.324","null","null","76","278","null","null","null","90.7","null","129","521","581","null","null","null","null","null","null","null","null","null"
"1132",430630,"Jason Frasor","1132","100.00","0.257","0.177","0.307","0.434","0.333","null","null","58","226","null","null","null","91.2","null","99","480","628","null","null","null","null","null","null","null","null","null"
"1120",465629,"Edward Mujica","1120","100.00","0.233","0.131","0.277","0.364","0.275","null","null","64","275","null","null","null","89.4","null","131","590","500","null","null","null","null","null","null","null","null","null"
"1118",453343,"Mark Melancon","1118","100.00","0.234","0.094","0.290","0.327","0.283","null","null","65","278","null","null","null","89.8","null","120","505","586","null","null","null","null","null","null","null","null","null"
"1118",435400,"Jason Motte","1118","100.00","0.202","0.095","0.260","0.296","0.250","null","null","49","243","null","null","null","95.1","null","143","569","530","null","null","null","null","null","null","null","null","null"
"1114",452676,"Mitch Talbot","1114","100.00","0.344","0.183","0.362","0.527","0.401","null","null","90","262","null","null","null","87.8","null","67","493","605","null","null","null","null","null","null","null","null","null"
"1114",430673,"Ramon E Ramirez","1114","100.00","0.216","0.084","0.280","0.300","0.271","null","null","54","250","null","null","null","89.8","null","170","557","530","null","null","null","null","null","null","null","null","null"
"1105",519242,"Chris Sale","1105","100.00","0.203","0.125","0.269","0.328","0.273","null","null","52","256","null","null","null","89.8","null","134","445","640","null","null","null","null","null","null","null","null","null"
"1103",460701,"James Russell","1103","100.00","0.286","0.207","0.295","0.492","0.341","null","null","76","266","null","null","null","84.0","null","118","542","539","null","null","null","null","null","null","null","null","null"
"1103",450852,"Cristhian Martinez","1103","100.00","0.197","0.134","0.220","0.331","0.258","null","null","56","284","null","null","null","86.3","null","128","550","537","null","null","null","null","null","null","null","null","null"
"1102",446641,"Wilton Lopez","1102","100.00","0.264","0.106","0.313","0.370","0.302","null","null","72","273","null","null","null","89.9","null","120","561","520","null","null","null","null","null","null","null","null","null"
"1099",519322,"Drew Storen","1099","100.00","0.204","0.133","0.247","0.337","0.264","null","null","57","279","null","null","null","91.7","null","104","474","604","null","null","null","null","null","null","null","null","null"
"1099",469802,"Luis Perez","1099","100.00","0.287","0.174","0.328","0.461","0.358","null","null","74","258","null","null","null","90.4","null","83","478","611","null","null","null","null","null","null","null","null","null"
"1099",425514,"Heath Bell","1099","100.00","0.223","0.079","0.269","0.301","0.262","null","null","51","229","null","null","null","91.0","null","101","490","596","null","null","null","null","null","null","null","null","null"
"1096",453268,"Daniel Bard","1096","100.00","0.179","0.113","0.230","0.292","0.243","null","null","46","257","null","null","null","94.0","null","135","515","569","null","null","null","null","null","null","null","null","null"
"1095",430589,"Chad Qualls","1095","100.00","0.263","0.115","0.288","0.378","0.298","null","null","73","278","null","null","null","90.9","null","102","536","527","null","null","null","null","null","null","null","null","null"
"1094",538227,"Hisanori Takahashi","1094","100.00","0.232","0.132","0.263","0.364","0.290","null","null","58","250","null","null","null","83.9","null","112","476","585","null","null","null","null","null","null","null","null","null"
"1093",458730,"Bobby Parnell","1093","100.00","0.258","0.082","0.339","0.339","0.303","null","null","60","233","null","null","null","95.1","null","125","494","576","null","null","null","null","null","null","null","null","null"
"1093",454535,"Clay Hensley","1093","100.00","0.238","0.162","0.257","0.400","0.319","null","null","62","260","null","null","null","83.4","null","94","456","617","null","null","null","null","null","null","null","null","null"
"1089",477229,"Jordan Walden","1089","100.00","0.223","0.114","0.303","0.336","0.284","null","null","49","220","null","null","null","95.4","null","148","491","580","null","null","null","null","null","null","null","null","null"
"1087",430083,"Brian Sanches","1087","100.00","0.227","0.179","0.263","0.406","0.326","null","null","52","229","null","null","null","84.0","null","119","482","577","null","null","null","null","null","null","null","null","null"
"1085",124604,"Jamey Wright","1085","100.00","0.246","0.129","0.282","0.375","0.318","null","null","61","248","null","null","null","88.2","null","77","444","624","null","null","null","null","null","null","null","null","null"
"1084",543272,"Brad Hand","1084","100.00","0.241","0.205","0.246","0.445","0.339","null","null","53","220","null","null","null","86.6","null","81","445","629","null","null","null","null","null","null","null","null","null"
"1081",150188,"Francisco Cordero","1081","100.00","0.198","0.121","0.215","0.320","0.266","null","null","49","247","null","null","null","89.0","null","120","467","608","null","null","null","null","null","null","null","null","null"
"1076",452741,"Michael Stutes","1076","100.00","0.218","0.147","0.259","0.364","0.296","null","null","49","225","null","null","null","88.5","null","108","468","600","null","null","null","null","null","null","null","null","null"
"1075",543819,"Zach Stewart","1075","100.00","0.331","0.202","0.362","0.533","0.387","null","null","90","272","null","null","null","88.3","null","74","478","588","null","null","null","null","null","null","null","null","null"
"1070",407908,"Joel Peralta","1070","100.00","0.188","0.154","0.220","0.342","0.254","null","null","44","234","null","null","null","86.6","null","127","516","537","null","null","null","null","null","null","null","null","null"
"1063",491703,"Neftali Feliz","1063","100.00","0.194","0.115","0.236","0.309","0.269","null","null","42","217","null","null","null","93.9","null","129","478","578","null","null","null","null","null","null","null","null","null"
"1062",407819,"Matt Thornton","1062","100.00","0.255","0.081","0.331","0.336","0.288","null","null","60","235","null","null","null","95.0","null","123","531","509","null","null","null","null","null","null","null","null","null"
"1061",430606,"Mike Adams","1061","100.00","0.169","0.115","0.214","0.285","0.217","null","null","44","260","null","null","null","89.4","null","120","488","564","null","null","null","null","null","null","null","null","null"
"1055",434180,"Kameron Loe","1055","100.00","0.240","0.111","0.296","0.351","0.281","null","null","65","271","null","null","null","88.0","null","121","513","522","null","null","null","null","null","null","null","null","null"
"1046",456102,"David Pauley","1046","100.00","0.237","0.111","0.261","0.348","0.289","null","null","64","270","null","null","null","85.7","null","95","485","535","null","null","null","null","null","null","null","null","null"
"1040",452249,"Micah Owings","1040","100.00","0.240","0.193","0.264","0.433","0.320","null","null","56","233","null","null","null","86.0","null","94","515","520","null","null","null","null","null","null","null","null","null"
"1040",465657,"Joakim Soria","1040","100.00","0.259","0.138","0.317","0.397","0.308","null","null","60","232","null","null","null","88.7","null","102","446","587","null","null","null","null","null","null","null","null","null"
"1037",434663,"Juan Carlos Oviedo","1037","100.00","0.235","0.160","0.269","0.395","0.303","null","null","57","243","null","null","null","91.6","null","132","494","527","null","null","null","null","null","null","null","null","null"
"1033",523989,"Rubby De La Rosa","1033","100.00","0.244","0.140","0.310","0.385","0.321","null","null","54","221","null","null","null","93.4","null","107","459","558","null","null","null","null","null","null","null","null","null"
"1028",430629,"Joel Hanrahan","1028","100.00","0.220","0.055","0.284","0.276","0.245","null","null","56","254","null","null","null","95.6","null","114","486","530","null","null","null","null","null","null","null","null","null"
"1027",451216,"Brian Wilson","1027","100.00","0.240","0.077","0.314","0.317","0.304","null","null","50","208","null","null","null","92.4","null","79","387","630","null","null","null","null","null","null","null","null","null"
"1026",474039,"Pedro Beato","1026","100.00","0.240","0.159","0.262","0.398","0.313","null","null","59","246","null","null","null","88.8","null","89","466","540","null","null","null","null","null","null","null","null","null"
"1026",444520,"Craig Breslow","1026","100.00","0.296","0.120","0.348","0.416","0.338","null","null","69","233","null","null","null","89.0","null","107","489","527","null","null","null","null","null","null","null","null","null"
"1024",448609,"Tony Sipp","1024","100.00","0.201","0.188","0.220","0.388","0.289","null","null","45","224","null","null","null","88.6","null","137","491","518","null","null","null","null","null","null","null","null","null"
"1022",346797,"Grant Balfour","1022","100.00","0.199","0.140","0.234","0.339","0.268","null","null","44","221","null","null","null","91.4","null","84","423","593","null","null","null","null","null","null","null","null","null"
"1020",543070,"Aaron Crow","1020","100.00","0.237","0.147","0.296","0.384","0.314","null","null","55","232","null","null","null","91.3","null","126","436","572","null","null","null","null","null","null","null","null","null"
"1016",407825,"Matt Guerrier","1016","100.00","0.233","0.099","0.275","0.332","0.282","null","null","59","253","null","null","null","87.5","null","128","478","514","null","null","null","null","null","null","null","null","null"
"1008",276542,"Joaquin Benoit","1008","100.00","0.218","0.088","0.275","0.306","0.259","null","null","47","216","null","null","null","90.8","null","150","479","520","null","null","null","null","null","null","null","null","null"
"1004",501925,"Joe Smith","1004","100.00","0.217","0.042","0.260","0.258","0.249","null","null","52","240","null","null","null","88.0","null","64","431","563","null","null","null","null","null","null","null","null","null"
"1004",488674,"Burke Badenhop","1004","100.00","0.265","0.086","0.328","0.351","0.310","null","null","65","245","null","null","null","87.0","null","75","401","585","null","null","null","null","null","null","null","null","null"
"1003",488786,"Louis Coleman","1003","100.00","0.207","0.178","0.248","0.385","0.302","null","null","44","213","null","null","null","84.8","null","137","448","523","null","null","null","null","null","null","null","null","null"
"1002",497807,"Frank Herrmann","1002","100.00","0.302","0.162","0.330","0.464","0.351","null","null","71","235","null","null","null","92.6","null","89","521","479","null","null","null","null","null","null","null","null","null"
"1002",449097,"Jonathan Papelbon","1002","100.00","0.207","0.091","0.309","0.299","0.243","null","null","50","241","null","null","null","93.3","null","186","552","440","null","null","null","null","null","null","null","null","null"
"995",425861,"Shawn Camp","995","100.00","0.303","0.149","0.335","0.452","0.358","null","null","79","261","null","null","null","84.1","null","82","460","495","null","null","null","null","null","null","null","null","null"
"993",502260,"Vinnie Pestano","993","100.00","0.184","0.121","0.269","0.305","0.262","null","null","41","223","null","null","null","90.7","null","172","474","498","null","null","null","null","null","null","null","null","null"
"992",435045,"Sergio Santos","992","100.00","0.181","0.133","0.271","0.314","0.270","null","null","41","226","null","null","null","91.6","null","145","430","537","null","null","null","null","null","null","null","null","null"
"985",446185,"Logan Ondrusek","985","100.00","0.238","0.117","0.261","0.355","0.299","null","null","55","231","null","null","null","88.7","null","91","457","486","null","null","null","null","null","null","null","null","null"
"985",453198,"Chris Perez","985","100.00","0.215","0.126","0.240","0.341","0.288","null","null","46","214","null","null","null","91.5","null","64","407","557","null","null","null","null","null","null","null","null","null"
"983",110683,"Miguel Batista","983","100.00","0.225","0.115","0.253","0.339","0.306","null","null","49","218","null","null","null","90.1","null","64","399","553","null","null","null","null","null","null","null","null","null"
"982",445276,"Kenley Jansen","982","100.00","0.159","0.069","0.297","0.228","0.235","null","null","30","189","null","null","null","92.5","null","168","438","536","null","null","null","null","null","null","null","null","null"
"982",150118,"Brian Fuentes","982","100.00","0.237","0.110","0.264","0.347","0.289","null","null","52","219","null","null","null","85.8","null","82","435","518","null","null","null","null","null","null","null","null","null"
"982",446321,"Ross Detwiler","982","100.00","0.258","0.127","0.281","0.385","0.303","null","null","63","244","null","null","null","90.0","null","68","449","517","null","null","null","null","null","null","null","null","null"
"978",506693,"Henderson Alvarez","978","100.00","0.262","0.160","0.283","0.422","0.309","null","null","64","244","null","null","null","91.5","null","68","450","523","null","null","null","null","null","null","null","null","null"
"976",346793,"Jeremy Affeldt","976","100.00","0.207","0.123","0.250","0.330","0.278","null","null","47","227","null","null","null","88.7","null","97","418","536","null","null","null","null","null","null","null","null","null"
"973",434298,"Todd Coffey","973","100.00","0.244","0.107","0.287","0.351","0.287","null","null","55","225","null","null","null","89.6","null","97","423","536","null","null","null","null","null","null","null","null","null"
"972",459939,"Mitchell Boggs","972","100.00","0.266","0.116","0.317","0.382","0.314","null","null","62","233","null","null","null","93.3","null","93","445","512","null","null","null","null","null","null","null","null","null"
"968",425492,"Ryan Madson","968","100.00","0.243","0.054","0.327","0.297","0.263","null","null","54","222","null","null","null","90.3","null","151","490","449","null","null","null","null","null","null","null","null","null"
"967",489189,"Josh Outman","967","100.00","0.277","0.121","0.309","0.397","0.321","null","null","62","224","null","null","null","87.5","null","87","444","518","null","null","null","null","null","null","null","null","null"
"964",455374,"Antonio Bastardo","964","100.00","0.144","0.138","0.182","0.282","0.236","null","null","28","195","null","null","null","89.7","null","164","488","473","null","null","null","null","null","null","null","null","null"
"963",429783,"Rafael Betancourt","963","100.00","0.203","0.128","0.262","0.330","0.243","null","null","46","227","null","null","null","90.6","null","138","527","431","null","null","null","null","null","null","null","null","null"
"962",451775,"Fernando Rodriguez","962","100.00","0.264","0.145","0.346","0.409","0.342","null","null","51","193","null","null","null","88.2","null","89","398","543","null","null","null","null","null","null","null","null","null"
"961",502264,"Nate Adcock","961","100.00","0.272","0.142","0.302","0.414","0.335","null","null","63","232","null","null","null","88.5","null","76","442","494","null","null","null","null","null","null","null","null","null"
"957",456051,"Hector Noesi","957","100.00","0.286","0.145","0.333","0.432","0.344","null","null","63","220","null","null","null","89.3","null","98","457","479","null","null","null","null","null","null","null","null","null"
"956",407822,"Jorge De La Rosa","956","100.00","0.222","0.106","0.273","0.329","0.279","null","null","48","216","null","null","null","87.7","null","119","427","521","null","null","null","null","null","null","null","null","null"
"955",283166,"Michael Gonzalez","955","100.00","0.250","0.167","0.295","0.417","0.323","null","null","51","204","null","null","null","89.2","null","109","399","546","null","null","null","null","null","null","null","null","null"
"953",491646,"Jeanmar Gomez","953","100.00","0.303","0.158","0.325","0.461","0.349","null","null","73","241","null","null","null","87.9","null","56","393","548","null","null","null","null","null","null","null","null","null"
"951",346848,"John Grabow","951","100.00","0.271","0.194","0.287","0.466","0.347","null","null","67","247","null","null","null","84.5","null","121","458","480","null","null","null","null","null","null","null","null","null"
"950",457711,"Sean O'Sullivan","950","100.00","0.328","0.210","0.319","0.538","0.395","null","null","78","238","null","null","null","85.8","null","55","400","540","null","null","null","null","null","null","null","null","null"
"946",518813,"Greg Holland","946","100.00","0.175","0.100","0.252","0.275","0.235","null","null","37","211","null","null","null","90.7","null","162","444","486","null","null","null","null","null","null","null","null","null"
"944",451085,"Brian Matusz","944","100.00","0.372","0.321","0.384","0.693","0.469","null","null","81","218","null","null","null","85.1","null","59","385","552","null","null","null","null","null","null","null","null","null"
"944",467726,"Jose Mijares","944","100.00","0.275","0.145","0.304","0.420","0.354","null","null","53","193","null","null","null","86.9","null","59","391","542","null","null","null","null","null","null","null","null","null"
"942",519240,"Marc Rzepczynski","942","100.00","0.223","0.085","0.294","0.308","0.284","null","null","50","224","null","null","null","89.1","null","115","408","518","null","null","null","null","null","null","null","null","null"
"940",435178,"Josh Johnson","940","100.00","0.185","0.066","0.240","0.251","0.234","null","null","39","211","null","null","null","90.5","null","89","411","517","null","null","null","null","null","null","null","null","null"
"938",430634,"Sean Burnett","938","100.00","0.254","0.122","0.273","0.376","0.309","null","null","54","213","null","null","null","88.2","null","74","422","497","null","null","null","null","null","null","null","null","null"
"937",493157,"Koji Uehara","937","100.00","0.164","0.177","0.197","0.341","0.228","null","null","38","232","null","null","null","86.7","null","163","516","413","null","null","null","null","null","null","null","null","null"
"936",276530,"Scott Linebrink","936","100.00","0.282","0.150","0.321","0.432","0.341","null","null","58","206","null","null","null","90.3","null","93","437","473","null","null","null","null","null","null","null","null","null"
"933",213680,"Mike MacDougal","933","100.00","0.257","0.081","0.304","0.338","0.312","null","null","54","210","null","null","null","93.1","null","79","391","529","null","null","null","null","null","null","null","null","null"
"929",461766,"Jose Arredondo","929","100.00","0.226","0.153","0.277","0.379","0.319","null","null","43","190","null","null","null","87.8","null","104","372","526","null","null","null","null","null","null","null","null","null"
"923",448165,"Matt Capps","923","100.00","0.262","0.159","0.265","0.421","0.313","null","null","66","252","null","null","null","91.9","null","69","462","448","null","null","null","null","null","null","null","null","null"
"923",434718,"Huston Street","923","100.00","0.276","0.200","0.323","0.476","0.331","null","null","62","225","null","null","null","87.2","null","131","484","430","null","null","null","null","null","null","null","null","null"
"920",453307,"David Huff","920","100.00","0.266","0.174","0.292","0.440","0.327","null","null","55","207","null","null","null","88.3","null","69","413","499","null","null","null","null","null","null","null","null","null"
"918",460366,"Rich Thompson","918","100.00","0.224","0.122","0.281","0.346","0.282","null","null","46","205","null","null","null","86.9","null","92","425","489","null","null","null","null","null","null","null","null","null"
"915",121250,"Mariano Rivera","915","100.00","0.215","0.073","0.278","0.288","0.236","null","null","47","219","null","null","null","91.9","null","86","463","441","null","null","null","null","null","null","null","null","null"
"913",349193,"Will Ohman","913","100.00","0.255","0.168","0.306","0.423","0.323","null","null","53","208","null","null","null","87.1","null","114","425","462","null","null","null","null","null","null","null","null","null"
"910",458713,"Kevin Slowey","910","100.00","0.321","0.210","0.335","0.531","0.365","null","null","78","243","null","null","null","86.3","null","49","459","445","null","null","null","null","null","null","null","null","null"
"908",502229,"Alex White","908","100.00","0.305","0.296","0.305","0.601","0.413","null","null","62","203","null","null","null","91.0","null","83","418","468","null","null","null","null","null","null","null","null","null"
"908",450282,"Glen Perkins","908","100.00","0.244","0.089","0.333","0.333","0.285","null","null","55","225","null","null","null","90.7","null","109","467","415","null","null","null","null","null","null","null","null","null"
"906",491688,"Enerio Del Rosario","906","100.00","0.280","0.085","0.315","0.365","0.333","null","null","59","211","null","null","null","88.3","null","60","410","484","null","null","null","null","null","null","null","null","null"
"904",434181,"Brandon League","904","100.00","0.239","0.085","0.285","0.325","0.264","null","null","56","234","null","null","null","93.8","null","101","453","439","null","null","null","null","null","null","null","null","null"
"904",460370,"Rafael Perez","904","100.00","0.252","0.090","0.284","0.342","0.286","null","null","59","234","null","null","null","86.9","null","80","426","473","null","null","null","null","null","null","null","null","null"
"900",518553,"Steve Cishek","900","100.00","0.221","0.074","0.297","0.294","0.267","null","null","45","204","null","null","null","90.4","null","85","373","491","null","null","null","null","null","null","null","null","null"
"898",425426,"Chien-Ming Wang","898","100.00","0.272","0.130","0.274","0.402","0.309","null","null","67","246","null","null","null","88.7","null","49","410","475","null","null","null","null","null","null","null","null","null"
"897",458589,"David Herndon","897","100.00","0.258","0.177","0.278","0.435","0.330","null","null","54","209","null","null","null","89.4","null","72","395","470","null","null","null","null","null","null","null","null","null"
"895",407297,"Juan Cruz","895","100.00","0.211","0.140","0.256","0.351","0.303","null","null","36","171","null","null","null","88.3","null","83","379","509","null","null","null","null","null","null","null","null","null"
"890",400010,"Jon Rauch","890","100.00","0.269","0.212","0.280","0.481","0.342","null","null","56","208","null","null","null","87.0","null","63","415","468","null","null","null","null","null","null","null","null","null"
"890",444836,"Aaron Laffey","890","100.00","0.306","0.155","0.326","0.461","0.362","null","null","67","219","null","null","null","85.3","null","52","424","450","null","null","null","null","null","null","null","null","null"
"889",446899,"Brad Ziegler","889","100.00","0.245","0.046","0.305","0.292","0.273","null","null","53","216","null","null","null","82.8","null","74","400","475","null","null","null","null","null","null","null","null","null"
"885",547973,"Aroldis Chapman","885","100.00","0.147","0.061","0.244","0.209","0.267","null","null","24","163","null","null","null","96.9","null","133","381","500","null","null","null","null","null","null","null","null","null"
"882",134268,"Kerry Wood","882","100.00","0.236","0.157","0.303","0.393","0.310","null","null","45","191","null","null","null","91.3","null","110","404","458","null","null","null","null","null","null","null","null","null"
"878",445163,"Casey Janssen","878","100.00","0.228","0.083","0.298","0.311","0.269","null","null","47","206","null","null","null","89.4","null","76","378","487","null","null","null","null","null","null","null","null","null"
