"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance"
"887",435045,"Sergio Santos","887","100.00","0.261","0.079","0.349","0.340","0.314","null","null","53","203","null","null","null","92.6","null","106","396","474","null","null","null","null","null","null","null","null","null"
"883",444884,"Chris Ray","883","100.00","0.235","0.147","0.256","0.382","0.305","null","null","48","204","null","null","null","90.8","null","63","399","476","null","null","null","null","null","null","null","null","null"
"882",121125,"Arthur Rhodes","882","100.00","0.196","0.113","0.239","0.309","0.255","null","null","38","194","null","null","null","89.5","null","107","416","461","null","null","null","null","null","null","null","null","null"
"877",430636,"Ian Snell","877","100.00","0.308","0.256","0.309","0.564","0.397","null","null","60","195","null","null","null","89.0","null","71","396","473","null","null","null","null","null","null","null","null","null"
"875",276912,"Scot Shields","875","100.00","0.254","0.136","0.289","0.390","0.340","null","null","45","177","null","null","null","89.4","null","56","318","548","null","null","null","null","null","null","null","null","null"
"869",407911,"Frank Francisco","869","100.00","0.247","0.121","0.328","0.369","0.299","null","null","49","198","null","null","null","90.5","null","110","418","438","null","null","null","null","null","null","null","null","null"
"867",430911,"David Aardsma","867","100.00","0.198","0.126","0.246","0.323","0.278","null","null","33","167","null","null","null","92.3","null","98","383","464","null","null","null","null","null","null","null","null","null"
"864",435400,"Jason Motte","864","100.00","0.220","0.113","0.277","0.333","0.275","null","null","41","186","null","null","null","94.3","null","112","432","418","null","null","null","null","null","null","null","null","null"
"861",459967,"Sam LeCure","861","100.00","0.272","0.158","0.308","0.429","0.352","null","null","50","184","null","null","null","84.2","null","62","334","509","null","null","null","null","null","null","null","null","null"
"860",445246,"Jeff Fulchino","860","100.00","0.279","0.153","0.333","0.432","0.349","null","null","53","190","null","null","null","91.3","null","80","371","478","null","null","null","null","null","null","null","null","null"
"857",425657,"Javier Lopez","857","100.00","0.238","0.090","0.279","0.329","0.286","null","null","50","210","null","null","null","84.5","null","76","383","451","null","null","null","null","null","null","null","null","null"
"857",470462,"Ramon Troncoso","857","100.00","0.262","0.138","0.281","0.400","0.319","null","null","55","210","null","null","null","87.8","null","64","374","459","null","null","null","null","null","null","null","null","null"
"857",453184,"Brad Lincoln","857","100.00","0.310","0.221","0.311","0.531","0.376","null","null","66","213","null","null","null","88.7","null","62","385","457","null","null","null","null","null","null","null","null","null"
"857",506606,"Hideki Okajima","857","100.00","0.314","0.149","0.353","0.463","0.362","null","null","59","188","null","null","null","84.2","null","91","389","446","null","null","null","null","null","null","null","null","null"
"857",430580,"Alfredo Simon","857","100.00","0.277","0.195","0.293","0.472","0.357","null","null","54","195","null","null","null","91.8","null","97","397","447","null","null","null","null","null","null","null","null","null"
"856",430613,"Ronald Belisario","856","100.00","0.250","0.130","0.280","0.380","0.309","null","null","52","208","null","null","null","93.1","null","78","380","447","null","null","null","null","null","null","null","null","null"
"848",458589,"David Herndon","848","100.00","0.321","0.120","0.361","0.440","0.355","null","null","67","209","null","null","null","90.0","null","74","397","431","null","null","null","null","null","null","null","null","null"
"841",488751,"Alex Burnett","841","100.00","0.287","0.188","0.331","0.475","0.363","null","null","52","181","null","null","null","90.0","null","70","395","425","null","null","null","null","null","null","null","null","null"
"836",460701,"James Russell","836","100.00","0.279","0.218","0.297","0.497","0.345","null","null","55","197","null","null","null","84.8","null","101","408","421","null","null","null","null","null","null","null","null","null"
"836",459932,"Hector Ambriz","836","100.00","0.338","0.234","0.369","0.572","0.405","null","null","68","201","null","null","null","89.9","null","82","379","449","null","null","null","null","null","null","null","null","null"
"834",425492,"Ryan Madson","834","100.00","0.212","0.096","0.292","0.308","0.261","null","null","42","198","null","null","null","90.1","null","144","419","400","null","null","null","null","null","null","null","null","null"
"834",134268,"Kerry Wood","834","100.00","0.210","0.108","0.272","0.317","0.300","null","null","35","167","null","null","null","90.8","null","85","345","468","null","null","null","null","null","null","null","null","null"
"822",407842,"Jose Veras","822","100.00","0.188","0.124","0.243","0.312","0.286","null","null","32","170","null","null","null","89.8","null","86","321","494","null","null","null","null","null","null","null","null","null"
"821",276056,"Danys Baez","821","100.00","0.301","0.180","0.322","0.481","0.368","null","null","55","183","null","null","null","90.6","null","58","349","460","null","null","null","null","null","null","null","null","null"
"814",150118,"Brian Fuentes","814","100.00","0.181","0.152","0.217","0.333","0.269","null","null","31","171","null","null","null","85.6","null","77","343","464","null","null","null","null","null","null","null","null","null"
"812",207267,"Brad Penny","812","100.00","0.293","0.121","0.330","0.414","0.321","null","null","63","215","null","null","null","90.0","null","74","402","400","null","null","null","null","null","null","null","null","null"
"812",400058,"Brad Lidge","812","100.00","0.194","0.133","0.250","0.327","0.281","null","null","32","165","null","null","null","87.0","null","92","331","462","null","null","null","null","null","null","null","null","null"
"808",455605,"J.D. Martin","808","100.00","0.287","0.210","0.296","0.497","0.347","null","null","56","195","null","null","null","84.2","null","49","335","462","null","null","null","null","null","null","null","null","null"
"807",407816,"J.J. Putz","807","100.00","0.204","0.109","0.278","0.313","0.256","null","null","41","201","null","null","null","91.5","null","108","390","403","null","null","null","null","null","null","null","null","null"
"807",502028,"Blake Wood","807","100.00","0.286","0.159","0.304","0.444","0.343","null","null","54","189","null","null","null","93.4","null","74","366","417","null","null","null","null","null","null","null","null","null"
"801",460283,"Jerry Blevins","801","100.00","0.274","0.147","0.324","0.421","0.329","null","null","54","197","null","null","null","86.6","null","82","360","434","null","null","null","null","null","null","null","null","null"
"794",346793,"Jeremy Affeldt","794","100.00","0.290","0.130","0.356","0.420","0.343","null","null","56","193","null","null","null","89.5","null","66","323","440","null","null","null","null","null","null","null","null","null"
"787",150277,"Doug Davis","787","100.00","0.333","0.164","0.392","0.497","0.398","null","null","55","165","null","null","null","79.8","null","45","308","467","null","null","null","null","null","null","null","null","null"
"786",477557,"Francisco Rodriguez","786","100.00","0.254","0.127","0.293","0.381","0.328","null","null","46","181","null","null","null","90.7","null","92","344","433","null","null","null","null","null","null","null","null","null"
"782",429901,"Sergio Mitre","782","100.00","0.223","0.155","0.228","0.378","0.292","null","null","43","193","null","null","null","87.4","null","56","339","439","null","null","null","null","null","null","null","null","null"
"781",349193,"Will Ohman","781","100.00","0.256","0.128","0.319","0.385","0.323","null","null","40","156","null","null","null","87.1","null","91","336","426","null","null","null","null","null","null","null","null","null"
"779",429720,"John Maine","779","100.00","0.297","0.209","0.348","0.506","0.385","null","null","47","158","null","null","null","87.7","null","80","328","439","null","null","null","null","null","null","null","null","null"
"772",446209,"Jesse Litsch","772","100.00","0.286","0.189","0.284","0.476","0.357","null","null","53","185","null","null","null","86.9","null","52","328","440","null","null","null","null","null","null","null","null","null"
"769",501985,"Mike Minor","769","100.00","0.314","0.213","0.382","0.527","0.373","null","null","53","169","null","null","null","87.9","null","99","374","389","null","null","null","null","null","null","null","null","null"
"757",430588,"Fernando Nieve","757","100.00","0.234","0.253","0.243","0.487","0.349","null","null","37","158","null","null","null","90.0","null","71","328","416","null","null","null","null","null","null","null","null","null"
"753",116034,"Trevor Hoffman","753","100.00","0.268","0.230","0.281","0.497","0.354","null","null","49","183","null","null","null","81.2","null","58","331","407","null","null","null","null","null","null","null","null","null"
"752",457732,"Andrew Bailey","752","100.00","0.199","0.094","0.240","0.292","0.240","null","null","34","171","null","null","null","92.1","null","86","368","378","null","null","null","null","null","null","null","null","null"
"749",497807,"Frank Herrmann","749","100.00","0.276","0.184","0.288","0.460","0.330","null","null","48","174","null","null","null","92.6","null","49","355","390","null","null","null","null","null","null","null","null","null"
"736",407908,"Joel Peralta","736","100.00","0.170","0.136","0.203","0.307","0.226","null","null","30","176","null","null","null","86.2","null","97","361","355","null","null","null","null","null","null","null","null","null"
"727",430941,"George Sherrill","727","100.00","0.311","0.189","0.347","0.500","0.383","null","null","46","148","null","null","null","83.8","null","58","306","399","null","null","null","null","null","null","null","null","null"
"726",213711,"Jeff Weaver","726","100.00","0.291","0.170","0.309","0.461","0.345","null","null","48","165","null","null","null","83.2","null","66","334","365","null","null","null","null","null","null","null","null","null"
"721",425860,"Bryan Bullington","721","100.00","0.297","0.180","0.324","0.477","0.366","null","null","51","172","null","null","null","89.6","null","54","321","382","null","null","null","null","null","null","null","null","null"
"720",235095,"Dan Wheeler","720","100.00","0.207","0.201","0.234","0.408","0.292","null","null","36","174","null","null","null","85.0","null","78","319","392","null","null","null","null","null","null","null","null","null"
"715",434718,"Huston Street","715","100.00","0.225","0.145","0.274","0.370","0.284","null","null","39","173","null","null","null","88.6","null","109","355","337","null","null","null","null","null","null","null","null","null"
"713",516769,"Jenrry Mejia","713","100.00","0.289","0.107","0.319","0.396","0.346","null","null","46","159","null","null","null","92.2","null","56","309","386","null","null","null","null","null","null","null","null","null"
"711",460105,"Greg Smith","711","100.00","0.325","0.273","0.356","0.597","0.422","null","null","50","154","null","null","null","82.4","null","82","309","391","null","null","null","null","null","null","null","null","null"
"709",113296,"Elmer Dessens","709","100.00","0.240","0.140","0.243","0.380","0.303","null","null","41","171","null","null","null","85.9","null","32","309","372","null","null","null","null","null","null","null","null","null"
"709",329092,"Randy Choate","709","100.00","0.252","0.104","0.311","0.356","0.305","null","null","41","163","null","null","null","84.3","null","83","304","378","null","null","null","null","null","null","null","null","null"
"705",475115,"Tyson Ross","705","100.00","0.271","0.132","0.313","0.403","0.331","null","null","39","144","null","null","null","91.1","null","76","299","400","null","null","null","null","null","null","null","null","null"
"701",240694,"J.C. Romero","701","100.00","0.222","0.089","0.260","0.311","0.323","null","null","30","135","null","null","null","86.9","null","65","265","398","null","null","null","null","null","null","null","null","null"
"696",468396,"Alexi Ogando","696","100.00","0.208","0.060","0.264","0.268","0.252","null","null","31","149","null","null","null","91.9","null","78","319","363","null","null","null","null","null","null","null","null","null"
"691",407860,"Gustavo Chacin","691","100.00","0.315","0.111","0.372","0.426","0.359","null","null","51","162","null","null","null","84.4","null","67","321","360","null","null","null","null","null","null","null","null","null"
"689",493157,"Koji Uehara","689","100.00","0.220","0.131","0.296","0.351","0.260","null","null","37","168","null","null","null","85.9","null","98","346","340","null","null","null","null","null","null","null","null","null"
"686",346847,"Joe Beimel","686","100.00","0.269","0.152","0.281","0.421","0.326","null","null","46","171","null","null","null","83.8","null","68","318","358","null","null","null","null","null","null","null","null","null"
"681",471911,"Carlos Carrasco","681","100.00","0.276","0.206","0.323","0.482","0.348","null","null","47","170","null","null","null","89.5","null","76","311","360","null","null","null","null","null","null","null","null","null"
"675",447714,"Eric O'Flaherty","675","100.00","0.230","0.106","0.285","0.335","0.291","null","null","37","161","null","null","null","89.7","null","69","305","360","null","null","null","null","null","null","null","null","null"
"670",430900,"Michael Wuertz","670","100.00","0.240","0.171","0.290","0.411","0.323","null","null","35","146","null","null","null","86.5","null","107","308","341","null","null","null","null","null","null","null","null","null"
"666",136263,"Tim Byrdak","666","100.00","0.272","0.170","0.308","0.442","0.347","null","null","40","147","null","null","null","85.0","null","70","292","371","null","null","null","null","null","null","null","null","null"
"666",467100,"Ivan Nova","666","100.00","0.268","0.122","0.296","0.390","0.321","null","null","44","164","null","null","null","89.4","null","47","276","379","null","null","null","null","null","null","null","null","null"
"657",429714,"Denny Bautista","657","100.00","0.205","0.123","0.276","0.328","0.312","null","null","25","122","null","null","null","92.3","null","84","273","363","null","null","null","null","null","null","null","null","null"
"654",448753,"Justin Berg","654","100.00","0.280","0.093","0.288","0.373","0.332","null","null","45","161","null","null","null","88.8","null","34","285","359","null","null","null","null","null","null","null","null","null"
"654",446624,"Charlie Haeger","654","100.00","0.295","0.197","0.360","0.492","0.397","null","null","36","122","null","null","null","74.7","null","54","253","399","null","null","null","null","null","null","null","null","null"
"651",453192,"Andrew Miller","651","100.00","0.372","0.212","0.429","0.584","0.440","null","null","51","137","null","null","null","87.3","null","45","259","380","null","null","null","null","null","null","null","null","null"
"649",133982,"Bob Howry","649","100.00","0.311","0.278","0.300","0.589","0.396","null","null","47","151","null","null","null","87.4","null","55","308","332","null","null","null","null","null","null","null","null","null"
"648",457429,"Boone Logan","648","100.00","0.231","0.102","0.290","0.333","0.300","null","null","34","147","null","null","null","90.2","null","84","303","331","null","null","null","null","null","null","null","null","null"
"644",501925,"Joe Smith","644","100.00","0.208","0.125","0.241","0.333","0.300","null","null","30","144","null","null","null","88.8","null","51","261","370","null","null","null","null","null","null","null","null","null"
"643",460657,"Doug Slaten","643","100.00","0.225","0.073","0.283","0.298","0.291","null","null","34","151","null","null","null","86.6","null","71","265","362","null","null","null","null","null","null","null","null","null"
"638",452249,"Micah Owings","638","100.00","0.230","0.148","0.294","0.377","0.335","null","null","28","122","null","null","null","86.5","null","77","284","351","null","null","null","null","null","null","null","null","null"
"638",407924,"Manny Acosta","638","100.00","0.219","0.109","0.283","0.328","0.287","null","null","30","137","null","null","null","89.3","null","67","251","384","null","null","null","null","null","null","null","null","null"
"635",451585,"Sam Demel","635","100.00","0.278","0.205","0.325","0.483","0.352","null","null","42","151","null","null","null","90.8","null","70","283","342","null","null","null","null","null","null","null","null","null"
"622",461212,"Matt Palmer","622","100.00","0.281","0.133","0.316","0.415","0.352","null","null","38","135","null","null","null","86.2","null","35","242","374","null","null","null","null","null","null","null","null","null"
"619",457796,"Garrett Olson","619","100.00","0.271","0.181","0.303","0.452","0.340","null","null","42","155","null","null","null","86.4","null","52","285","330","null","null","null","null","null","null","null","null","null"
"617",453515,"David Purcey","617","100.00","0.210","0.129","0.253","0.339","0.277","null","null","26","124","null","null","null","90.8","null","76","301","310","null","null","null","null","null","null","null","null","null"
"613",502136,"Jordan Smith","613","100.00","0.273","0.170","0.288","0.442","0.334","null","null","45","165","null","null","null","88.9","null","56","311","292","null","null","null","null","null","null","null","null","null"
"612",121096,"Dennys Reyes","612","100.00","0.248","0.088","0.288","0.336","0.313","null","null","34","137","null","null","null","87.6","null","66","264","334","null","null","null","null","null","null","null","null","null"
"612",407901,"Jorge Sosa","612","100.00","0.271","0.146","0.285","0.417","0.335","null","null","39","144","null","null","null","88.6","null","52","265","324","null","null","null","null","null","null","null","null","null"
"609",119125,"Trever Miller","609","100.00","0.233","0.085","0.262","0.318","0.288","null","null","30","129","null","null","null","83.9","null","47","257","346","null","null","null","null","null","null","null","null","null"
"609",460029,"Jensen Lewis","609","100.00","0.215","0.085","0.265","0.300","0.277","null","null","28","130","null","null","null","87.7","null","52","268","338","null","null","null","null","null","null","null","null","null"
"602",435080,"Thomas Diamond","602","100.00","0.295","0.188","0.378","0.482","0.372","null","null","33","112","null","null","null","87.3","null","68","268","321","null","null","null","null","null","null","null","null","null"
"600",488722,"Zach Braddock","600","100.00","0.228","0.094","0.322","0.323","0.298","null","null","29","127","null","null","null","90.5","null","78","258","337","null","null","null","null","null","null","null","null","null"
"597",451491,"Joel Zumaya","597","100.00","0.229","0.079","0.287","0.307","0.259","null","null","32","140","null","null","null","97.2","null","60","297","300","null","null","null","null","null","null","null","null","null"
"595",502130,"Dan Runzler","595","100.00","0.244","0.084","0.346","0.328","0.308","null","null","29","119","null","null","null","92.3","null","53","235","347","null","null","null","null","null","null","null","null","null"
"594",467726,"Jose Mijares","594","100.00","0.268","0.181","0.313","0.449","0.330","null","null","34","127","null","null","null","88.4","null","59","274","312","null","null","null","null","null","null","null","null","null"
"588",458730,"Bobby Parnell","588","100.00","0.295","0.058","0.381","0.353","0.304","null","null","41","139","null","null","null","95.2","null","68","285","294","null","null","null","null","null","null","null","null","null"
"587",476451,"Jeremy Hellickson","587","100.00","0.232","0.152","0.267","0.384","0.291","null","null","32","138","null","null","null","85.7","null","77","277","300","null","null","null","null","null","null","null","null","null"
"582",457117,"Ernesto Frieri","582","100.00","0.162","0.117","0.235","0.279","0.256","null","null","18","111","null","null","null","89.8","null","87","275","293","null","null","null","null","null","null","null","null","null"
"581",407791,"Brendan Donnelly","581","100.00","0.234","0.198","0.244","0.432","0.349","null","null","26","111","null","null","null","88.4","null","58","247","327","null","null","null","null","null","null","null","null","null"
"569",435619,"Pat Misch","569","100.00","0.283","0.118","0.307","0.401","0.306","null","null","43","152","null","null","null","83.0","null","47","276","286","null","null","null","null","null","null","null","null","null"
"566",477569,"Fernando Salas","566","100.00","0.241","0.181","0.286","0.422","0.325","null","null","28","116","null","null","null","88.8","null","71","265","292","null","null","null","null","null","null","null","null","null"
"565",118158,"Ron Mahay","565","100.00","0.252","0.130","0.275","0.382","0.294","null","null","33","131","null","null","null","86.1","null","54","246","318","null","null","null","null","null","null","null","null","null"
"565",579799,"Ryota Igarashi","565","100.00","0.254","0.193","0.284","0.447","0.345","null","null","29","114","null","null","null","90.9","null","63","254","306","null","null","null","null","null","null","null","null","null"
"564",462985,"Franklin Morales","564","100.00","0.255","0.173","0.288","0.427","0.364","null","null","28","110","null","null","null","90.7","null","43","239","315","null","null","null","null","null","null","null","null","null"
"563",449079,"Wesley Wright","563","100.00","0.287","0.240","0.326","0.527","0.376","null","null","37","129","null","null","null","85.3","null","56","255","303","null","null","null","null","null","null","null","null","null"
"563",491159,"Joe Thatcher","563","100.00","0.185","0.048","0.275","0.234","0.208","null","null","23","124","null","null","null","83.7","null","70","267","283","null","null","null","null","null","null","null","null","null"
"556",519455,"Jordan Zimmermann","556","100.00","0.256","0.240","0.264","0.496","0.347","null","null","31","121","null","null","null","88.7","null","32","234","314","null","null","null","null","null","null","null","null","null"
"539",150009,"Ramon Ortiz","539","100.00","0.287","0.209","0.311","0.496","0.367","null","null","33","115","null","null","null","87.8","null","47","239","292","null","null","null","null","null","null","null","null","null"
"529",469159,"Henry Alberto Rodriguez","529","100.00","0.240","0.096","0.329","0.337","0.297","null","null","25","104","null","null","null","97.0","null","68","254","272","null","null","null","null","null","null","null","null","null"
"527",400104,"Tyler Walker","527","100.00","0.265","0.174","0.303","0.439","0.313","null","null","35","132","null","null","null","86.7","null","62","260","251","null","null","null","null","null","null","null","null","null"
"517",519405,"Robbie Weinhardt","517","100.00","0.328","0.123","0.380","0.451","0.363","null","null","40","122","null","null","null","89.7","null","32","250","254","null","null","null","null","null","null","null","null","null"
"516",457461,"Sean White","516","100.00","0.336","0.179","0.345","0.515","0.379","null","null","45","134","null","null","null","89.8","null","43","247","255","null","null","null","null","null","null","null","null","null"
"510",430683,"Justin Germano","510","100.00","0.206","0.176","0.219","0.382","0.291","null","null","27","131","null","null","null","84.0","null","44","218","278","null","null","null","null","null","null","null","null","null"
"507",425789,"Brian Sweeney","507","100.00","0.239","0.138","0.231","0.377","0.276","null","null","33","138","null","null","null","83.8","null","44","247","254","null","null","null","null","null","null","null","null","null"
"506",420864,"Randy Flores","506","100.00","0.271","0.220","0.280","0.492","0.358","null","null","32","118","null","null","null","84.3","null","46","236","263","null","null","null","null","null","null","null","null","null"
"502",469690,"Victor Marte","502","100.00","0.319","0.277","0.326","0.597","0.424","null","null","38","119","null","null","null","90.4","null","49","226","269","null","null","null","null","null","null","null","null","null"
"498",430942,"Randy Williams","498","100.00","0.346","0.187","0.417","0.533","0.433","null","null","37","107","null","null","null","85.2","null","42","196","273","null","null","null","null","null","null","null","null","null"
"497",446321,"Ross Detwiler","497","100.00","0.288","0.169","0.302","0.458","0.358","null","null","34","118","null","null","null","86.4","null","31","205","287","null","null","null","null","null","null","null","null","null"
"491",518716,"Dillon Gee","491","100.00","0.212","0.119","0.232","0.331","0.279","null","null","25","118","null","null","null","85.2","null","40","208","271","null","null","null","null","null","null","null","null","null"
"485",445276,"Kenley Jansen","485","100.00","0.130","0.033","0.235","0.163","0.211","null","null","12","92","null","null","null","92.7","null","79","215","265","null","null","null","null","null","null","null","null","null"
"484",435538,"Bill Bray","484","100.00","0.198","0.160","0.236","0.358","0.274","null","null","21","106","null","null","null","88.1","null","68","224","256","null","null","null","null","null","null","null","null","null"
"483",453249,"Jeff Manship","483","100.00","0.293","0.155","0.333","0.448","0.333","null","null","34","116","null","null","null","86.8","null","42","209","270","null","null","null","null","null","null","null","null","null"
"481",502208,"P.J. Walters","481","100.00","0.276","0.164","0.297","0.440","0.331","null","null","32","116","null","null","null","83.2","null","38","214","267","null","null","null","null","null","null","null","null","null"
"481",448200,"Chris Sampson","481","100.00","0.336","0.234","0.343","0.570","0.402","null","null","43","128","null","null","null","86.0","null","51","242","237","null","null","null","null","null","null","null","null","null"
"479",449173,"Lucas Harrell","479","100.00","0.337","0.129","0.381","0.465","0.396","null","null","34","101","null","null","null","89.2","null","34","198","274","null","null","null","null","null","null","null","null","null"
"472",346848,"John Grabow","472","100.00","0.321","0.211","0.357","0.532","0.394","null","null","35","109","null","null","null","86.3","null","51","214","251","null","null","null","null","null","null","null","null","null"
"461",408072,"Jason Bulger","461","100.00","0.269","0.172","0.338","0.441","0.362","null","null","25","93","null","null","null","85.2","null","41","165","293","null","null","null","null","null","null","null","null","null"
"459",434679,"Anthony Lerew","459","100.00","0.321","0.302","0.305","0.623","0.416","null","null","34","106","null","null","null","86.6","null","37","219","235","null","null","null","null","null","null","null","null","null"
"443",547820,"Fu-Te Ni","443","100.00","0.290","0.161","0.357","0.452","0.382","null","null","27","93","null","null","null","84.0","null","42","169","252","null","null","null","null","null","null","null","null","null"
"442",493337,"Yunesky Maya","442","100.00","0.294","0.167","0.307","0.461","0.358","null","null","30","102","null","null","null","83.8","null","33","195","241","null","null","null","null","null","null","null","null","null"
"440",518875,"Shawn Kelley","440","100.00","0.265","0.224","0.313","0.490","0.361","null","null","26","98","null","null","null","90.0","null","54","207","225","null","null","null","null","null","null","null","null","null"
"440",407113,"Justin Duchscherer","440","100.00","0.262","0.107","0.289","0.369","0.320","null","null","27","103","null","null","null","79.6","null","23","167","269","null","null","null","null","null","null","null","null","null"
"432",445971,"Tim Wood","432","100.00","0.306","0.130","0.316","0.435","0.350","null","null","33","108","null","null","null","91.2","null","39","207","217","null","null","null","null","null","null","null","null","null"
"427",457935,"Matt Daley","427","100.00","0.293","0.174","0.342","0.467","0.362","null","null","27","92","null","null","null","86.3","null","43","196","223","null","null","null","null","null","null","null","null","null"
"423",467094,"Felix Doubront","423","100.00","0.270","0.180","0.320","0.450","0.340","null","null","27","100","null","null","null","89.1","null","34","184","236","null","null","null","null","null","null","null","null","null"
"423",467099,"Jordan Norberto","423","100.00","0.225","0.155","0.245","0.380","0.360","null","null","16","71","null","null","null","90.6","null","30","172","246","null","null","null","null","null","null","null","null","null"
"423",450852,"Cristhian Martinez","423","100.00","0.272","0.165","0.316","0.437","0.323","null","null","28","103","null","null","null","88.1","null","51","203","214","null","null","null","null","null","null","null","null","null"
"422",462382,"Jim Johnson","422","100.00","0.296","0.093","0.357","0.389","0.313","null","null","32","108","null","null","null","90.9","null","40","199","215","null","null","null","null","null","null","null","null","null"
"421",493603,"Adam Ottavino","421","100.00","0.370","0.280","0.386","0.650","0.451","null","null","37","100","null","null","null","90.8","null","25","186","230","null","null","null","null","null","null","null","null","null"
"415",501989,"Andy Oliver","415","100.00","0.310","0.190","0.359","0.500","0.389","null","null","26","84","null","null","null","90.5","null","33","172","234","null","null","null","null","null","null","null","null","null"
"412",277405,"Justin Miller","412","100.00","0.244","0.189","0.310","0.433","0.327","null","null","22","90","null","null","null","83.5","null","52","191","210","null","null","null","null","null","null","null","null","null"
"411",502166,"Brad Mills","411","100.00","0.241","0.157","0.281","0.398","0.331","null","null","20","83","null","null","null","81.6","null","30","158","248","null","null","null","null","null","null","null","null","null"
"408",502609,"Daniel Herrera","408","100.00","0.323","0.115","0.354","0.438","0.347","null","null","31","96","null","null","null","76.5","null","29","156","250","null","null","null","null","null","null","null","null","null"
"406",460092,"Chris Leroux","406","100.00","0.318","0.148","0.397","0.466","0.377","null","null","28","88","null","null","null","91.0","null","54","194","203","null","null","null","null","null","null","null","null","null"
"405",543409,"Michael Kohn","405","100.00","0.227","0.027","0.309","0.253","0.291","null","null","17","75","null","null","null","89.2","null","50","180","218","null","null","null","null","null","null","null","null","null"
"404",434592,"Chris Resop","404","100.00","0.200","0.120","0.280","0.320","0.284","null","null","15","75","null","null","null","90.4","null","44","185","218","null","null","null","null","null","null","null","null","null"
"403",425818,"Boof Bonser","403","100.00","0.327","0.089","0.378","0.416","0.344","null","null","33","101","null","null","null","88.6","null","42","207","194","null","null","null","null","null","null","null","null","null"
"403",283166,"Michael Gonzalez","403","100.00","0.205","0.114","0.298","0.318","0.279","null","null","18","88","null","null","null","87.5","null","54","168","217","null","null","null","null","null","null","null","null","null"
"403",458657,"Adalberto Mendez","403","100.00","0.295","0.284","0.273","0.579","0.411","null","null","28","95","null","null","null","88.2","null","29","176","223","null","null","null","null","null","null","null","null","null"
"398",434619,"Enrique Gonzalez","398","100.00","0.236","0.180","0.233","0.416","0.342","null","null","21","89","null","null","null","90.2","null","26","165","230","null","null","null","null","null","null","null","null","null"
"398",228594,"David Riske","398","100.00","0.269","0.140","0.303","0.409","0.328","null","null","25","93","null","null","null","84.3","null","40","189","207","null","null","null","null","null","null","null","null","null"
"393",457567,"Carlos Fisher","393","100.00","0.256","0.105","0.328","0.360","0.328","null","null","22","86","null","null","null","89.2","null","39","174","211","null","null","null","null","null","null","null","null","null"
"392",519242,"Chris Sale","392","100.00","0.185","0.086","0.277","0.272","0.251","null","null","15","81","null","null","null","92.4","null","45","146","245","null","null","null","null","null","null","null","null","null"
"384",450545,"Doug Mathis","384","100.00","0.337","0.270","0.319","0.607","0.435","null","null","30","89","null","null","null","88.0","null","21","151","231","null","null","null","null","null","null","null","null","null"
"384",518886,"Craig Kimbrel","384","100.00","0.125","0.028","0.281","0.153","0.227","null","null","9","72","null","null","null","93.7","null","56","152","227","null","null","null","null","null","null","null","null","null"
"380",430663,"Brian Bruney","380","100.00","0.309","0.103","0.377","0.412","0.381","null","null","21","68","null","null","null","91.5","null","43","157","217","null","null","null","null","null","null","null","null","null"
"379",456496,"Marcos Mateo","379","100.00","0.247","0.259","0.275","0.506","0.351","null","null","20","81","null","null","null","90.8","null","42","175","199","null","null","null","null","null","null","null","null","null"
"377",445197,"Mike Dunn","377","100.00","0.211","0.085","0.326","0.296","0.313","null","null","15","71","null","null","null","92.5","null","48","150","219","null","null","null","null","null","null","null","null","null"
"376",150221,"Mike Lincoln","376","100.00","0.309","0.111","0.348","0.420","0.363","null","null","25","81","null","null","null","83.4","null","22","141","232","null","null","null","null","null","null","null","null","null"
"374",502188,"Jeff Samardzija","374","100.00","0.269","0.231","0.262","0.500","0.408","null","null","21","78","null","null","null","90.0","null","24","141","226","null","null","null","null","null","null","null","null","null"
"367",460349,"Carlos Rosa","367","100.00","0.286","0.071","0.288","0.357","0.317","null","null","20","70","null","null","null","91.3","null","23","153","209","null","null","null","null","null","null","null","null","null"
"367",450864,"Bobby Cramer","367","100.00","0.233","0.221","0.221","0.453","0.313","null","null","20","86","null","null","null","83.8","null","23","167","199","null","null","null","null","null","null","null","null","null"
"366",434629,"Chris Seddon","366","100.00","0.250","0.250","0.262","0.500","0.352","null","null","21","84","null","null","null","86.6","null","42","161","204","null","null","null","null","null","null","null","null","null"
"366",458950,"Philip Humber","366","100.00","0.259","0.059","0.304","0.318","0.289","null","null","22","85","null","null","null","87.3","null","20","164","192","null","null","null","null","null","null","null","null","null"
"366",491624,"Cesar Valdez","366","100.00","0.337","0.140","0.380","0.477","0.393","null","null","29","86","null","null","null","87.6","null","42","168","189","null","null","null","null","null","null","null","null","null"
"363",425656,"Wil Ledezma","363","100.00","0.294","0.165","0.377","0.459","0.352","null","null","25","85","null","null","null","91.2","null","36","169","191","null","null","null","null","null","null","null","null","null"
"361",429718,"Shawn Hill","361","100.00","0.282","0.082","0.324","0.365","0.303","null","null","24","85","null","null","null","85.7","null","28","165","192","null","null","null","null","null","null","null","null","null"
