"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance"
"882",501789,"Will Harris","882","100.00","0.255","0.097","0.326","0.352","0.294","null","null","50","196","null","null","null","88.8","null","103","413","461","null","null","null","null","null","null","null","null","null"
"880",434641,"Juan Gutierrez","880","100.00","0.265","0.104","0.311","0.370","0.310","null","null","56","211","null","null","null","91.1","null","89","411","456","null","null","null","null","null","null","null","null","null"
"879",456379,"Al Alburquerque","879","100.00","0.213","0.120","0.312","0.333","0.310","null","null","39","183","null","null","null","89.4","null","140","367","486","null","null","null","null","null","null","null","null","null"
"879",446185,"Logan Ondrusek","879","100.00","0.250","0.175","0.298","0.425","0.313","null","null","53","212","null","null","null","89.0","null","113","419","447","null","null","null","null","null","null","null","null","null"
"873",502004,"George Kontos","873","100.00","0.282","0.169","0.325","0.451","0.340","null","null","60","213","null","null","null","87.6","null","105","417","446","null","null","null","null","null","null","null","null","null"
"871",467726,"Jose Mijares","871","100.00","0.319","0.138","0.413","0.457","0.367","null","null","67","210","null","null","null","87.8","null","90","405","446","null","null","null","null","null","null","null","null","null"
"867",444520,"Craig Breslow","867","100.00","0.228","0.116","0.254","0.344","0.283","null","null","49","215","null","null","null","87.9","null","75","418","439","null","null","null","null","null","null","null","null","null"
"867",430630,"Jason Frasor","867","100.00","0.203","0.113","0.252","0.316","0.268","null","null","36","177","null","null","null","90.3","null","85","355","498","null","null","null","null","null","null","null","null","null"
"856",451085,"Brian Matusz","856","100.00","0.230","0.091","0.294","0.321","0.276","null","null","43","187","null","null","null","88.8","null","114","402","441","null","null","null","null","null","null","null","null","null"
"855",434718,"Huston Street","855","100.00","0.213","0.217","0.213","0.430","0.296","null","null","44","207","null","null","null","86.5","null","111","423","427","null","null","null","null","null","null","null","null","null"
"854",453385,"Clayton Richard","854","100.00","0.308","0.270","0.297","0.578","0.392","null","null","65","211","null","null","null","88.0","null","53","384","459","null","null","null","null","null","null","null","null","null"
"850",460701,"James Russell","850","100.00","0.238","0.202","0.260","0.440","0.321","null","null","46","193","null","null","null","84.8","null","91","414","407","null","null","null","null","null","null","null","null","null"
"843",461856,"Troy Patton","843","100.00","0.270","0.161","0.299","0.431","0.327","null","null","57","211","null","null","null","85.9","null","99","396","437","null","null","null","null","null","null","null","null","null"
"840",572089,"Paco Rodriguez","840","100.00","0.164","0.098","0.216","0.262","0.232","null","null","30","183","null","null","null","84.9","null","139","403","409","null","null","null","null","null","null","null","null","null"
"839",502011,"Preston Claiborne","839","100.00","0.260","0.158","0.299","0.418","0.319","null","null","51","196","null","null","null","90.2","null","97","378","442","null","null","null","null","null","null","null","null","null"
"838",430589,"Chad Qualls","838","100.00","0.251","0.093","0.305","0.344","0.292","null","null","57","227","null","null","null","91.5","null","99","410","395","null","null","null","null","null","null","null","null","null"
"837",276351,"Jason Grilli","837","100.00","0.214","0.112","0.330","0.326","0.264","null","null","40","187","null","null","null","90.6","null","129","409","424","null","null","null","null","null","null","null","null","null"
"836",518603,"Justin DeFratus","836","100.00","0.259","0.115","0.321","0.374","0.330","null","null","45","174","null","null","null","89.8","null","105","400","416","null","null","null","null","null","null","null","null","null"
"829",429715,"Travis Blackley","829","100.00","0.249","0.227","0.252","0.476","0.345","null","null","46","185","null","null","null","86.8","null","99","376","435","null","null","null","null","null","null","null","null","null"
"826",448802,"Jaime Garcia","826","100.00","0.263","0.152","0.304","0.415","0.315","null","null","57","217","null","null","null","85.9","null","99","394","422","null","null","null","null","null","null","null","null","null"
"821",517593,"Danny Salazar","821","100.00","0.226","0.149","0.301","0.374","0.287","null","null","44","195","null","null","null","93.6","null","132","423","395","null","null","null","null","null","null","null","null","null"
"817",445163,"Casey Janssen","817","100.00","0.202","0.098","0.254","0.301","0.250","null","null","39","193","null","null","null","87.9","null","75","347","463","null","null","null","null","null","null","null","null","null"
"810",453284,"Blake Parker","810","100.00","0.220","0.119","0.294","0.339","0.280","null","null","39","177","null","null","null","87.6","null","102","377","427","null","null","null","null","null","null","null","null","null"
"807",543070,"Aaron Crow","807","100.00","0.271","0.155","0.321","0.425","0.338","null","null","49","181","null","null","null","90.9","null","88","366","426","null","null","null","null","null","null","null","null","null"
"807",433586,"Santiago Casilla","807","100.00","0.222","0.085","0.266","0.307","0.285","null","null","39","176","null","null","null","90.4","null","83","364","417","null","null","null","null","null","null","null","null","null"
"806",458730,"Bobby Parnell","806","100.00","0.211","0.083","0.268","0.294","0.245","null","null","38","180","null","null","null","92.6","null","81","395","387","null","null","null","null","null","null","null","null","null"
"803",467850,"Edgmer Escalona","803","100.00","0.280","0.220","0.303","0.500","0.355","null","null","52","186","null","null","null","92.2","null","70","394","396","null","null","null","null","null","null","null","null","null"
"796",592332,"Kevin Gausman","796","100.00","0.276","0.195","0.333","0.470","0.338","null","null","51","185","null","null","null","92.3","null","91","383","404","null","null","null","null","null","null","null","null","null"
"791",542585,"Jose Cisnero","791","100.00","0.283","0.179","0.341","0.462","0.360","null","null","49","173","null","null","null","90.3","null","96","353","422","null","null","null","null","null","null","null","null","null"
"791",448179,"Rich Hill","791","100.00","0.255","0.081","0.361","0.336","0.329","null","null","38","149","null","null","null","84.3","null","78","292","474","null","null","null","null","null","null","null","null","null"
"787",544928,"Tyler Lyons","787","100.00","0.241","0.177","0.284","0.419","0.315","null","null","49","203","null","null","null","87.0","null","74","361","418","null","null","null","null","null","null","null","null","null"
"787",471911,"Carlos Carrasco","787","100.00","0.330","0.149","0.368","0.479","0.373","null","null","64","194","null","null","null","91.9","null","73","404","370","null","null","null","null","null","null","null","null","null"
"785",446488,"Scott Rice","785","100.00","0.235","0.061","0.295","0.296","0.291","null","null","42","179","null","null","null","86.1","null","111","348","415","null","null","null","null","null","null","null","null","null"
"780",477229,"Jordan Walden","780","100.00","0.220","0.119","0.294","0.339","0.275","null","null","39","177","null","null","null","91.8","null","129","388","373","null","null","null","null","null","null","null","null","null"
"778",518452,"Chad Bettis","778","100.00","0.302","0.181","0.333","0.484","0.369","null","null","55","182","null","null","null","90.7","null","67","347","418","null","null","null","null","null","null","null","null","null"
"773",518863,"Taylor Jordan","773","100.00","0.291","0.079","0.326","0.369","0.312","null","null","59","203","null","null","null","89.2","null","83","372","386","null","null","null","null","null","null","null","null","null"
"772",543495,"Ethan Martin","772","100.00","0.261","0.224","0.311","0.484","0.367","null","null","42","161","null","null","null","89.8","null","86","330","434","null","null","null","null","null","null","null","null","null"
"772",519443,"Brandon Workman","772","100.00","0.272","0.148","0.351","0.420","0.326","null","null","44","162","null","null","null","88.7","null","82","324","442","null","null","null","null","null","null","null","null","null"
"769",474463,"Brett Anderson","769","100.00","0.287","0.146","0.362","0.433","0.350","null","null","51","178","null","null","null","87.6","null","73","328","434","null","null","null","null","null","null","null","null","null"
"769",501955,"Joba Chamberlain","769","100.00","0.278","0.172","0.315","0.450","0.362","null","null","47","169","null","null","null","90.6","null","75","320","444","null","null","null","null","null","null","null","null","null"
"761",448159,"Manny Parra","761","100.00","0.238","0.143","0.324","0.381","0.297","null","null","40","168","null","null","null","88.7","null","115","350","408","null","null","null","null","null","null","null","null","null"
"756",543699,"Tanner Roark","756","100.00","0.202","0.027","0.248","0.229","0.217","null","null","38","188","null","null","null","89.1","null","54","333","418","null","null","null","null","null","null","null","null","null"
"754",408061,"Francisco Rodriguez","754","100.00","0.240","0.194","0.307","0.434","0.314","null","null","42","175","null","null","null","86.8","null","85","337","396","null","null","null","null","null","null","null","null","null"
"754",466948,"Jean Machi","754","100.00","0.234","0.076","0.303","0.310","0.261","null","null","46","197","null","null","null","89.2","null","89","343","398","null","null","null","null","null","null","null","null","null"
"740",425786,"Scott Atchison","740","100.00","0.254","0.096","0.277","0.350","0.284","null","null","45","177","null","null","null","88.2","null","58","333","402","null","null","null","null","null","null","null","null","null"
"739",277417,"Josh Beckett","739","100.00","0.289","0.208","0.336","0.497","0.355","null","null","50","173","null","null","null","87.8","null","88","335","389","null","null","null","null","null","null","null","null","null"
"732",433589,"Yusmeiro Petit","732","100.00","0.251","0.115","0.318","0.366","0.289","null","null","46","183","null","null","null","84.7","null","94","369","353","null","null","null","null","null","null","null","null","null"
"728",430911,"David Aardsma","728","100.00","0.257","0.191","0.291","0.447","0.347","null","null","39","152","null","null","null","88.5","null","91","341","356","null","null","null","null","null","null","null","null","null"
"718",448609,"Tony Sipp","718","100.00","0.240","0.192","0.293","0.432","0.338","null","null","35","146","null","null","null","86.7","null","89","328","378","null","null","null","null","null","null","null","null","null"
"714",119984,"Darren Oliver","714","100.00","0.257","0.169","0.297","0.426","0.320","null","null","47","183","null","null","null","84.7","null","58","290","416","null","null","null","null","null","null","null","null","null"
"712",275933,"Scott Downs","712","100.00","0.276","0.061","0.349","0.337","0.311","null","null","45","163","null","null","null","86.1","null","74","303","394","null","null","null","null","null","null","null","null","null"
"710",542914,"Anthony Bass","710","100.00","0.297","0.163","0.343","0.459","0.362","null","null","51","172","null","null","null","89.6","null","82","329","358","null","null","null","null","null","null","null","null","null"
"706",407819,"Matt Thornton","706","100.00","0.285","0.103","0.326","0.388","0.323","null","null","47","165","null","null","null","92.2","null","63","341","358","null","null","null","null","null","null","null","null","null"
"705",543883,"Nick Vincent","705","100.00","0.202","0.061","0.283","0.264","0.235","null","null","33","163","null","null","null","88.5","null","87","352","337","null","null","null","null","null","null","null","null","null"
"702",455374,"Antonio Bastardo","702","100.00","0.217","0.105","0.298","0.322","0.284","null","null","33","152","null","null","null","89.0","null","102","330","367","null","null","null","null","null","null","null","null","null"
"696",501625,"Jose Alvarez","696","100.00","0.280","0.233","0.307","0.513","0.366","null","null","42","150","null","null","null","84.5","null","76","300","388","null","null","null","null","null","null","null","null","null"
"688",517451,"Joe Ortiz","688","100.00","0.269","0.175","0.287","0.444","0.316","null","null","46","171","null","null","null","87.1","null","76","323","352","null","null","null","null","null","null","null","null","null"
"688",448693,"Ross Wolf","688","100.00","0.307","0.132","0.321","0.439","0.350","null","null","58","189","null","null","null","89.1","null","44","322","360","null","null","null","null","null","null","null","null","null"
"678",543779,"Kevin Siegrist","678","100.00","0.128","0.068","0.195","0.195","0.209","null","null","17","133","null","null","null","93.8","null","67","276","395","null","null","null","null","null","null","null","null","null"
"677",543359,"Dan Jennings","677","100.00","0.255","0.137","0.328","0.392","0.314","null","null","39","153","null","null","null","88.7","null","78","284","380","null","null","null","null","null","null","null","null","null"
"677",502208,"P.J. Walters","677","100.00","0.311","0.183","0.336","0.494","0.382","null","null","51","164","null","null","null","84.8","null","44","275","398","null","null","null","null","null","null","null","null","null"
"676",491159,"Joe Thatcher","676","100.00","0.267","0.113","0.321","0.380","0.304","null","null","40","150","null","null","null","84.3","null","74","333","341","null","null","null","null","null","null","null","null","null"
"675",466459,"Sandy Rosario","675","100.00","0.245","0.071","0.280","0.316","0.289","null","null","38","155","null","null","null","88.1","null","56","303","348","null","null","null","null","null","null","null","null","null"
"674",448178,"Kevin Jepsen","674","100.00","0.283","0.138","0.355","0.421","0.333","null","null","41","145","null","null","null","93.6","null","68","324","329","null","null","null","null","null","null","null","null","null"
"670",407825,"Matt Guerrier","670","100.00","0.270","0.126","0.313","0.396","0.323","null","null","43","159","null","null","null","86.9","null","76","310","350","null","null","null","null","null","null","null","null","null"
"669",450212,"Pat Neshek","669","100.00","0.252","0.176","0.268","0.428","0.320","null","null","40","159","null","null","null","81.6","null","73","317","342","null","null","null","null","null","null","null","null","null"
"668",457429,"Boone Logan","668","100.00","0.236","0.179","0.302","0.414","0.301","null","null","33","140","null","null","null","88.6","null","91","293","355","null","null","null","null","null","null","null","null","null"
"668",430884,"Jesse Crain","668","100.00","0.225","0.051","0.337","0.275","0.255","null","null","31","138","null","null","null","87.8","null","80","303","362","null","null","null","null","null","null","null","null","null"
"664",502260,"Vinnie Pestano","664","100.00","0.274","0.193","0.330","0.467","0.365","null","null","37","135","null","null","null","88.3","null","80","294","363","null","null","null","null","null","null","null","null","null"
"663",493137,"Daisuke Matsuzaka","663","100.00","0.227","0.135","0.269","0.362","0.303","null","null","32","141","null","null","null","84.5","null","51","309","346","null","null","null","null","null","null","null","null","null"
"663",502154,"Zach Britton","663","100.00","0.321","0.130","0.340","0.451","0.368","null","null","52","162","null","null","null","88.8","null","47","278","379","null","null","null","null","null","null","null","null","null"
"659",573204,"Caleb Thielbar","659","100.00","0.154","0.154","0.175","0.308","0.234","null","null","24","156","null","null","null","85.8","null","79","320","324","null","null","null","null","null","null","null","null","null"
"659",572140,"Tyler Skaggs","659","100.00","0.252","0.205","0.282","0.457","0.337","null","null","38","151","null","null","null","85.2","null","67","295","356","null","null","null","null","null","null","null","null","null"
"654",472551,"Fernando Abad","654","100.00","0.271","0.097","0.325","0.368","0.307","null","null","42","155","null","null","null","88.4","null","70","323","328","null","null","null","null","null","null","null","null","null"
"649",459932,"Hector Ambriz","649","100.00","0.325","0.208","0.347","0.532","0.392","null","null","50","154","null","null","null","90.0","null","58","278","360","null","null","null","null","null","null","null","null","null"
"649",474599,"Neil Wagner","649","100.00","0.271","0.146","0.318","0.417","0.326","null","null","39","144","null","null","null","93.3","null","75","300","342","null","null","null","null","null","null","null","null","null"
"647",518444,"Blake Beavan","647","100.00","0.284","0.191","0.295","0.475","0.339","null","null","46","162","null","null","null","84.7","null","62","326","319","null","null","null","null","null","null","null","null","null"
"643",466918,"Manny Corpas","643","100.00","0.255","0.153","0.280","0.408","0.318","null","null","40","157","null","null","null","87.0","null","62","274","356","null","null","null","null","null","null","null","null","null"
"641",572143,"Burch Smith","641","100.00","0.269","0.269","0.333","0.538","0.383","null","null","39","145","null","null","null","87.8","null","93","294","342","null","null","null","null","null","null","null","null","null"
"639",451661,"Josh Fields","639","100.00","0.220","0.255","0.247","0.475","0.334","null","null","31","141","null","null","null","90.4","null","69","272","351","null","null","null","null","null","null","null","null","null"
"637",518617,"Jake Diekman","637","100.00","0.234","0.055","0.317","0.290","0.272","null","null","34","145","null","null","null","93.2","null","96","304","320","null","null","null","null","null","null","null","null","null"
"629",457435,"Phil Coke","629","100.00","0.291","0.149","0.336","0.439","0.346","null","null","43","148","null","null","null","88.0","null","76","291","307","null","null","null","null","null","null","null","null","null"
"625",469686,"Alfredo Aceves","625","100.00","0.288","0.247","0.296","0.534","0.394","null","null","42","146","null","null","null","88.5","null","48","270","354","null","null","null","null","null","null","null","null","null"
"622",458919,"Ryan Mattheus","622","100.00","0.351","0.074","0.398","0.426","0.369","null","null","52","148","null","null","null","90.8","null","47","279","340","null","null","null","null","null","null","null","null","null"
"621",425657,"Javier Lopez","621","100.00","0.208","0.097","0.271","0.306","0.251","null","null","30","144","null","null","null","82.9","null","77","283","312","null","null","null","null","null","null","null","null","null"
"617",542960,"Brad Brach","617","100.00","0.303","0.126","0.375","0.429","0.362","null","null","36","119","null","null","null","90.4","null","62","270","344","null","null","null","null","null","null","null","null","null"
"614",518782,"Johnny Hellweg","614","100.00","0.325","0.114","0.327","0.439","0.400","null","null","40","123","null","null","null","91.9","null","22","235","369","null","null","null","null","null","null","null","null","null"
"612",457566,"Greg Burke","612","100.00","0.312","0.167","0.374","0.478","0.368","null","null","43","138","null","null","null","84.7","null","67","273","330","null","null","null","null","null","null","null","null","null"
"606",476601,"Michael Bowden","606","100.00","0.239","0.149","0.264","0.388","0.307","null","null","32","134","null","null","null","88.3","null","70","293","298","null","null","null","null","null","null","null","null","null"
"604",519437,"Chris Withrow","604","100.00","0.165","0.124","0.205","0.289","0.243","null","null","20","121","null","null","null","92.5","null","76","281","319","null","null","null","null","null","null","null","null","null"
"595",400061,"Roy Oswalt","595","100.00","0.358","0.161","0.447","0.518","0.390","null","null","49","137","null","null","null","85.7","null","58","272","316","null","null","null","null","null","null","null","null","null"
"592",542674,"Gonzalez Germen","592","100.00","0.241","0.113","0.313","0.353","0.304","null","null","32","133","null","null","null","88.9","null","92","284","304","null","null","null","null","null","null","null","null","null"
"588",447744,"Raul Valdes","588","100.00","0.300","0.250","0.361","0.550","0.378","null","null","42","140","null","null","null","83.3","null","69","266","318","null","null","null","null","null","null","null","null","null"
"580",519096,"Dan Otero","580","100.00","0.276","0.033","0.336","0.309","0.275","null","null","42","152","null","null","null","88.9","null","41","277","299","null","null","null","null","null","null","null","null","null"
"576",150035,"Kyle Farnsworth","576","100.00","0.285","0.166","0.322","0.450","0.342","null","null","43","151","null","null","null","90.3","null","57","269","303","null","null","null","null","null","null","null","null","null"
"576",445153,"Darin Downs","576","100.00","0.265","0.176","0.333","0.441","0.332","null","null","36","136","null","null","null","87.0","null","78","264","299","null","null","null","null","null","null","null","null","null"
"575",453184,"Brad Lincoln","575","100.00","0.233","0.158","0.264","0.392","0.335","null","null","28","120","null","null","null","89.8","null","50","240","332","null","null","null","null","null","null","null","null","null"
"570",407193,"Brandon Lyon","570","100.00","0.323","0.158","0.367","0.481","0.361","null","null","43","133","null","null","null","84.7","null","53","262","292","null","null","null","null","null","null","null","null","null"
"563",448722,"Juan Pablo Perez","563","100.00","0.200","0.113","0.253","0.313","0.279","null","null","23","115","null","null","null","89.2","null","60","233","328","null","null","null","null","null","null","null","null","null"
"562",453307,"David Huff","562","100.00","0.237","0.209","0.255","0.446","0.313","null","null","33","139","null","null","null","88.5","null","63","270","281","null","null","null","null","null","null","null","null","null"
"560",489150,"Clayton Mortensen","560","100.00","0.267","0.108","0.299","0.375","0.332","null","null","32","120","null","null","null","86.5","null","49","247","307","null","null","null","null","null","null","null","null","null"
"559",592464,"Mike Kickham","559","100.00","0.351","0.290","0.400","0.641","0.431","null","null","46","131","null","null","null","87.0","null","56","236","311","null","null","null","null","null","null","null","null","null"
"558",435261,"Zach Miner","558","100.00","0.297","0.153","0.330","0.450","0.370","null","null","33","111","null","null","null","88.0","null","51","242","309","null","null","null","null","null","null","null","null","null"
"555",425646,"Luis Ayala","555","100.00","0.295","0.093","0.343","0.388","0.333","null","null","38","129","null","null","null","87.5","null","46","247","292","null","null","null","null","null","null","null","null","null"
"555",458676,"Josh Lindblom","555","100.00","0.278","0.175","0.307","0.452","0.344","null","null","35","126","null","null","null","85.1","null","52","253","292","null","null","null","null","null","null","null","null","null"
"555",453192,"Andrew Miller","555","100.00","0.217","0.078","0.344","0.296","0.290","null","null","25","115","null","null","null","91.4","null","76","241","312","null","null","null","null","null","null","null","null","null"
"554",476595,"Lucas Luetge","554","100.00","0.296","0.120","0.345","0.415","0.342","null","null","42","142","null","null","null","86.5","null","55","237","303","null","null","null","null","null","null","null","null","null"
"550",472610,"Luis Garcia","550","100.00","0.237","0.158","0.273","0.395","0.345","null","null","27","114","null","null","null","91.0","null","64","228","318","null","null","null","null","null","null","null","null","null"
"549",543483,"Matt Magill","549","100.00","0.257","0.200","0.280","0.457","0.381","null","null","27","105","null","null","null","88.0","null","61","220","318","null","null","null","null","null","null","null","null","null"
"535",407816,"J.J. Putz","535","100.00","0.211","0.146","0.272","0.358","0.299","null","null","26","123","null","null","null","90.0","null","70","225","303","null","null","null","null","null","null","null","null","null"
"535",543903,"Allen Webster","535","100.00","0.308","0.225","0.316","0.533","0.394","null","null","37","120","null","null","null","90.9","null","69","245","288","null","null","null","null","null","null","null","null","null"
"534",572744,"Hiram Burgos","534","100.00","0.309","0.195","0.324","0.504","0.374","null","null","38","123","null","null","null","82.8","null","42","229","300","null","null","null","null","null","null","null","null","null"
"534",543606,"Jake Odorizzi","534","100.00","0.252","0.180","0.287","0.432","0.323","null","null","28","111","null","null","null","87.6","null","48","260","271","null","null","null","null","null","null","null","null","null"
"534",444935,"Nick Hagadone","534","100.00","0.220","0.147","0.263","0.367","0.317","null","null","24","109","null","null","null","92.5","null","58","243","285","null","null","null","null","null","null","null","null","null"
"533",470462,"Ramon Troncoso","533","100.00","0.256","0.145","0.271","0.402","0.329","null","null","30","117","null","null","null","89.7","null","47","226","301","null","null","null","null","null","null","null","null","null"
"524",453172,"Jared Hughes","524","100.00","0.291","0.118","0.340","0.409","0.346","null","null","37","127","null","null","null","91.3","null","61","251","258","null","null","null","null","null","null","null","null","null"
"523",346793,"Jeremy Affeldt","523","100.00","0.225","0.083","0.255","0.308","0.289","null","null","27","120","null","null","null","88.1","null","42","239","256","null","null","null","null","null","null","null","null","null"
"522",446861,"Guillermo Moscoso","522","100.00","0.192","0.192","0.221","0.385","0.329","null","null","20","104","null","null","null","87.0","null","61","221","288","null","null","null","null","null","null","null","null","null"
"519",453249,"Jeff Manship","519","100.00","0.298","0.218","0.301","0.516","0.370","null","null","37","124","null","null","null","86.2","null","45","229","286","null","null","null","null","null","null","null","null","null"
"516",435043,"Zach Duke","516","100.00","0.307","0.142","0.333","0.449","0.347","null","null","39","127","null","null","null","84.9","null","55","238","265","null","null","null","null","null","null","null","null","null"
"513",457428,"James McDonald","513","100.00","0.252","0.139","0.315","0.391","0.347","null","null","29","115","null","null","null","85.4","null","42","204","302","null","null","null","null","null","null","null","null","null"
"509",455009,"Jonathan Broxton","509","100.00","0.237","0.149","0.264","0.386","0.313","null","null","27","114","null","null","null","92.4","null","67","241","253","null","null","null","null","null","null","null","null","null"
"504",543746,"Rob Scahill","504","100.00","0.301","0.203","0.324","0.504","0.368","null","null","40","133","null","null","null","93.0","null","45","255","237","null","null","null","null","null","null","null","null","null"
"503",605304,"Erik Johnson","503","100.00","0.281","0.184","0.290","0.465","0.350","null","null","32","114","null","null","null","88.6","null","43","231","270","null","null","null","null","null","null","null","null","null"
"501",453264,"Donnie Veal","501","100.00","0.236","0.118","0.295","0.355","0.312","null","null","26","110","null","null","null","86.5","null","54","198","298","null","null","null","null","null","null","null","null","null"
"495",456051,"Hector Noesi","495","100.00","0.353","0.168","0.406","0.521","0.403","null","null","42","119","null","null","null","91.2","null","49","217","259","null","null","null","null","null","null","null","null","null"
"493",518715,"Cory Gearrin","493","100.00","0.268","0.107","0.322","0.375","0.341","null","null","30","112","null","null","null","85.1","null","53","208","270","null","null","null","null","null","null","null","null","null"
"489",519293,"Will Smith","489","100.00","0.202","0.185","0.243","0.387","0.269","null","null","24","119","null","null","null","87.1","null","79","225","261","null","null","null","null","null","null","null","null","null"
"488",457732,"Andrew Bailey","488","100.00","0.223","0.233","0.281","0.456","0.326","null","null","23","103","null","null","null","90.9","null","60","226","261","null","null","null","null","null","null","null","null","null"
"487",329092,"Randy Choate","487","100.00","0.208","0.048","0.265","0.256","0.245","null","null","26","125","null","null","null","83.5","null","60","224","253","null","null","null","null","null","null","null","null","null"
"486",572831,"Josh Edgin","486","100.00","0.243","0.112","0.282","0.355","0.307","null","null","26","107","null","null","null","89.5","null","40","220","253","null","null","null","null","null","null","null","null","null"
"481",429783,"Rafael Betancourt","481","100.00","0.241","0.120","0.300","0.361","0.291","null","null","26","108","null","null","null","87.3","null","50","227","246","null","null","null","null","null","null","null","null","null"
"481",519267,"Evan Scribner","481","100.00","0.243","0.215","0.271","0.458","0.320","null","null","26","107","null","null","null","83.4","null","35","223","256","null","null","null","null","null","null","null","null","null"
"479",543935,"Alex Wilson","479","100.00","0.306","0.126","0.378","0.432","0.362","null","null","34","111","null","null","null","90.2","null","44","198","277","null","null","null","null","null","null","null","null","null"
"479",446367,"Luke Putkonen","479","100.00","0.261","0.104","0.310","0.365","0.297","null","null","30","115","null","null","null","89.7","null","43","199","277","null","null","null","null","null","null","null","null","null"
"475",593372,"Carlos Martinez","475","100.00","0.282","0.073","0.349","0.355","0.316","null","null","31","110","null","null","null","94.0","null","50","243","224","null","null","null","null","null","null","null","null","null"
"475",571871,"Ian Krol","475","100.00","0.264","0.208","0.288","0.472","0.331","null","null","28","106","null","null","null","90.7","null","38","230","241","null","null","null","null","null","null","null","null","null"
"474",456662,"Jeremy Horst","474","100.00","0.330","0.170","0.378","0.500","0.389","null","null","35","106","null","null","null","86.6","null","41","221","246","null","null","null","null","null","null","null","null","null"
"474",519240,"Marc Rzepczynski","474","100.00","0.239","0.115","0.301","0.354","0.300","null","null","27","113","null","null","null","89.7","null","63","201","255","null","null","null","null","null","null","null","null","null"
"472",453353,"Greg Reynolds","472","100.00","0.322","0.203","0.324","0.525","0.375","null","null","38","118","null","null","null","86.7","null","27","216","246","null","null","null","null","null","null","null","null","null"
"472",453515,"David Purcey","472","100.00","0.209","0.143","0.250","0.352","0.310","null","null","19","91","null","null","null","89.3","null","50","200","253","null","null","null","null","null","null","null","null","null"
"471",554432,"Chad Jenkins","471","100.00","0.250","0.194","0.264","0.444","0.313","null","null","31","124","null","null","null","88.0","null","36","224","238","null","null","null","null","null","null","null","null","null"
"470",518633,"Danny Duffy","470","100.00","0.213","0.067","0.284","0.281","0.286","null","null","19","89","null","null","null","89.7","null","52","210","258","null","null","null","null","null","null","null","null","null"
"466",473646,"Josh Zeid","466","100.00","0.250","0.125","0.299","0.375","0.315","null","null","26","104","null","null","null","91.7","null","59","213","244","null","null","null","null","null","null","null","null","null"
"454",430661,"Dustin McGowan","454","100.00","0.190","0.130","0.236","0.320","0.277","null","null","19","100","null","null","null","92.8","null","58","194","253","null","null","null","null","null","null","null","null","null"
"454",434180,"Kameron Loe","454","100.00","0.345","0.388","0.322","0.733","0.467","null","null","40","116","null","null","null","87.9","null","37","221","222","null","null","null","null","null","null","null","null","null"
"453",459939,"Mitchell Boggs","453","100.00","0.301","0.237","0.311","0.538","0.410","null","null","28","93","null","null","null","92.7","null","43","199","237","null","null","null","null","null","null","null","null","null"
"450",469159,"Henry Alberto Rodriguez","450","100.00","0.233","0.116","0.247","0.349","0.339","null","null","20","86","null","null","null","94.5","null","32","166","278","null","null","null","null","null","null","null","null","null"
"449",592238,"Brandon Cumpton","449","100.00","0.226","0.052","0.269","0.278","0.240","null","null","26","115","null","null","null","89.4","null","31","217","230","null","null","null","null","null","null","null","null","null"
"448",545404,"Brandon Beachy","448","100.00","0.239","0.204","0.256","0.442","0.295","null","null","27","113","null","null","null","86.1","null","46","216","232","null","null","null","null","null","null","null","null","null"
"447",462985,"Franklin Morales","447","100.00","0.255","0.106","0.310","0.362","0.338","null","null","24","94","null","null","null","88.2","null","50","182","254","null","null","null","null","null","null","null","null","null"
"446",477569,"Fernando Salas","446","100.00","0.255","0.170","0.282","0.425","0.302","null","null","27","106","null","null","null","88.0","null","45","230","213","null","null","null","null","null","null","null","null","null"
"442",541652,"Bruce Rondon","442","100.00","0.259","0.139","0.333","0.398","0.314","null","null","28","108","null","null","null","96.5","null","67","218","223","null","null","null","null","null","null","null","null","null"
"442",465657,"Joakim Soria","442","100.00","0.212","0.082","0.291","0.294","0.290","null","null","18","85","null","null","null","86.4","null","48","199","232","null","null","null","null","null","null","null","null","null"
"440",457779,"Michael Kirkman","440","100.00","0.364","0.172","0.466","0.535","0.426","null","null","36","99","null","null","null","89.8","null","46","190","237","null","null","null","null","null","null","null","null","null"
"438",150009,"Ramon Ortiz","438","100.00","0.337","0.277","0.303","0.614","0.420","null","null","34","101","null","null","null","84.8","null","35","200","231","null","null","null","null","null","null","null","null","null"
"437",516769,"Jenrry Mejia","437","100.00","0.269","0.087","0.329","0.356","0.279","null","null","28","104","null","null","null","89.4","null","55","201","232","null","null","null","null","null","null","null","null","null"
"435",457711,"Sean O'Sullivan","435","100.00","0.310","0.110","0.344","0.420","0.358","null","null","31","100","null","null","null","83.9","null","29","187","238","null","null","null","null","null","null","null","null","null"
"435",543521,"Collin McHugh","435","100.00","0.388","0.259","0.386","0.647","0.438","null","null","45","116","null","null","null","86.2","null","38","221","214","null","null","null","null","null","null","null","null","null"
